,value
2020-01-02,0.9937865190503216
2020-01-03,0.9952593252883054
2020-01-06,0.9920429313662359
2020-01-07,0.995799249419019
2020-01-08,1.0011982303400875
2020-01-09,0.9987460461353432
2020-01-10,1.0033986742447496
2020-01-13,1.0001178202499037
2020-01-14,1.0002646250204346
2020-01-15,1.008555550322366
2020-01-16,1.0070463259745381
2020-01-17,1.0052018475015552
2020-01-21,1.0028611542095973
2020-01-22,1.0018145793614
2020-01-23,0.991256555360112
2020-01-24,0.9788179402381411
2020-01-27,0.9853041216116203
2020-01-28,0.9835766617427019
2020-01-29,0.9896713026362756
2020-01-30,0.9747999927407982
2020-01-31,0.981107109849342
2020-02-03,0.9939233464770629
2020-02-04,1.009651511982201
2020-02-05,1.009099281050815
2020-02-06,1.0039659773896528
2020-02-07,1.0082914329505146
2020-02-10,1.008948831797088
2020-02-11,1.0197812168486025
2020-02-12,1.0181333214464208
2020-02-13,1.0190863306713043
2020-02-14,1.0193259090503735
2020-02-18,1.0224252778381042
2020-02-19,1.0191180378506428
2020-02-20,1.012527043381494
2020-02-21,0.9849607368061899
2020-02-24,0.9518701102179014
2020-02-25,0.9475795449793122
2020-02-26,0.9048083575088477
2020-02-27,0.9004329394004754
2020-02-28,0.9387245196861966
2020-03-02,0.9087459905429452
2020-03-03,0.9484289124166744
2020-03-04,0.9134884135521715
2020-03-05,0.8950374492912306
2020-03-06,0.8188345643890254
2020-03-09,0.8626614389003765
2020-03-10,0.8153748766059982
2020-03-11,0.7336955884590778
2020-03-12,0.8175257946159525
2020-03-13,0.7164078676546262
2020-03-16,0.7535784221357126
2020-03-17,0.7094297708370922
2020-03-18,0.7253162083715974
2020-03-19,0.696615659059948
2020-03-20,0.6774298967256616
2020-03-23,0.7665082677433234
2020-03-24,0.7844768289235998
2020-03-25,0.834485984864513
2020-03-26,0.8051001727640713
2020-03-27,0.8253858604705576
2020-03-30,0.812102468926309
2020-03-31,0.7699859897023199
2020-04-01,0.7936246782212615
2020-04-02,0.7752874094310773
2020-04-03,0.8339679201753657
2020-04-06,0.8349985178205692
2020-04-07,0.8674213099797726
2020-04-08,0.891883980938273
2020-04-09,0.8725668219207747
2020-04-13,0.8870208093801512
2020-04-14,0.8661716967069922
2020-04-15,0.8676983349211803
2020-04-16,0.8974651943818738
2020-04-17,0.8788114835688051
2020-04-20,0.8554350775296762
2020-04-21,0.8777272001808852
2020-04-22,0.8809056950713008
2020-04-23,0.8937399147084223
2020-04-24,0.9083634096507551
2020-04-27,0.9026120835804057
2020-04-28,0.9278014908156356
2020-04-29,0.9104086472323498
2020-04-30,0.8823796813662182
2020-05-01,0.8817086893425196
2020-05-04,0.8826779706052995
2020-05-05,0.8751158476095466
2020-05-06,0.8798444591905826
2020-05-07,0.8905593060853259
2020-05-08,0.8882299870302431
2020-05-11,0.8755464872469093
2020-05-12,0.8571347621322528
2020-05-13,0.874053285095616
2020-05-14,0.8728875144615196
2020-05-15,0.9066127233292764
2020-05-18,0.8925604086094439
2020-05-19,0.9105672204563532
2020-05-20,0.9076007168368375
2020-05-21,0.9069046790915566
2020-05-22,0.9294293164883579
2020-05-26,0.9486393797155818
2020-05-27,0.9427672339999845
2020-05-28,0.9394725981576836
2020-05-29,0.9428586703514724
2020-06-01,0.9509135790977371
2020-06-02,0.969855618560566
2020-06-03,0.9739751163342973
2020-06-04,0.9987126731095889
2020-06-05,1.014866744870621
2020-06-08,1.0023084057184906
2020-06-09,0.9848662136409032
2020-06-10,0.9286228580415
2020-06-11,0.9433397731200212
2020-06-12,0.9500498650845559
2020-06-15,0.963265150165049
2020-06-16,0.9554567723383222
2020-06-17,0.9536494422364163
2020-06-18,0.9487519807428365
2020-06-19,0.9504277847502797
2020-06-22,0.9522723486408247
2020-06-23,0.9300543628131027
2020-06-24,0.9444388178681662
2020-06-25,0.9118835577604614
2020-06-26,0.9284936011578285
2020-06-29,0.9375662218182246
2020-06-30,0.9362415638590451
2020-07-01,0.9393145126199266
2020-07-02,0.9583235594142395
2020-07-06,0.9472302769782636
2020-07-07,0.957451699780304
2020-07-08,0.9529296747708516
2020-07-09,0.975558867182448
2020-07-10,0.9705349954662925
2020-07-13,0.9811125326448267
2020-07-14,0.9906554144004159
2020-07-15,0.9858276669393087
2020-07-16,0.9820728318187798
2020-07-17,0.9862624034819285
2020-07-20,1.0026190533447223
2020-07-21,1.0037458564627266
2020-07-22,0.9962370402600355
2020-07-23,0.9924501067824991
2020-07-24,0.9966486694662473
2020-07-27,0.9938717509014072
2020-07-28,1.0049528155136762
2020-07-29,0.9978277875049156
2020-07-30,1.003585010182399
2020-07-31,1.0101272025376853
2020-08-03,1.0180351710431674
2020-08-04,1.027226533437531
2020-08-05,1.035173688517252
2020-08-06,1.0406794258745122
2020-08-07,1.0473753900719518
2020-08-10,1.0444737205123018
2020-08-11,1.0556113322517588
2020-08-12,1.0509104975821104
2020-08-13,1.050363229522495
2020-08-14,1.0576424165154108
2020-08-17,1.060666706250289
2020-08-18,1.0552253630707158
