date,ic,hit
2020-01-02,-0.09891139449651526,0.35
2020-01-27,0.015939446928130083,0.65
2020-02-19,-0.12382885366956203,0.3
2020-03-12,-0.0012209462011192364,0.6
2020-04-03,-0.0652504370229226,0.3
2020-04-28,-0.0939252383241208,0.45
2020-05-20,0.02326655322667399,0.65
2020-06-12,0.031007393962203648,0.7
2020-07-07,-0.061416115202389536,0.55
2020-07-29,-0.04817891618315194,0.55
2020-08-20,-0.10295019083095867,0.4
2020-09-14,0.10404941079217471,0.5
2020-10-06,0.03595372170023762,0.45
2020-10-28,0.020491261430082,0.75
2020-11-19,-0.004538941222468041,0.65
2020-12-14,0.03545549705312388,0.5
2021-01-07,-0.05753369225003147,0.25
2021-02-01,0.09798495596868885,0.45
2021-02-24,0.0688374582289056,0.6
2021-03-18,-0.04507791310467951,0.3
2021-04-12,0.07097107423238462,0.55
2021-05-04,0.04286481400418855,0.7
2021-05-26,-0.07065207053584104,0.65
2021-06-18,-0.001311784026275735,0.75
2021-07-13,-0.08170004062668086,0.65
2021-08-04,-0.03921002205857108,0.4
2021-08-26,0.08102108152802097,0.65
2021-09-20,0.04840511775490377,0.5
2021-10-12,0.14558326434628024,0.6
2021-11-03,-0.04415764368112061,0.35
2021-11-26,-0.12821070584566438,0.25
2021-12-20,-0.03796627699385449,0.3
2022-01-12,-0.023242145031528594,0.55
2022-02-04,-0.07230824993419623,0.4
2022-03-01,0.10819884686030144,0.5
2022-03-23,-0.027159883870635497,0.35
2022-04-14,-0.0695883008033783,0.4
2022-05-09,0.04266096534143578,0.6
2022-06-01,-0.08754477517995903,0.55
2022-06-24,-0.03144571259770431,0.65
2022-07-19,0.07966025937373622,0.55
2022-08-10,0.0031871023162930155,0.4
2022-09-01,-0.07845053200924686,0.25
2022-09-26,0.038309869279362786,0.6
2022-10-18,-0.031854661625525,0.6
2022-11-09,0.028985760567089118,0.45
2022-12-02,-0.011954919671890371,0.4
2022-12-27,-0.021346710097160708,0.6
2023-01-20,-0.03353842550731552,0.4
2023-02-13,-0.007421834932602871,0.35
2023-03-08,-0.010614435869712183,0.75
2023-03-30,-0.06581218902459059,0.4
2023-04-24,0.005307397105366633,0.5
2023-05-16,0.09275562021095338,0.45
2023-06-08,0.042527033193714876,0.5
2023-07-03,0.0032329682654123892,0.6
2023-07-26,0.025848189829422254,0.4
2023-08-17,0.021164185550477794,0.6
2023-09-11,0.011004878331394878,0.35
2023-10-03,-0.02103548513795602,0.4
2023-10-25,-0.060860717003696455,0.5
2023-11-16,0.0045023733282257925,0.6
2023-12-11,-0.05302963213667866,0.55
2024-01-04,0.030849947688900387,0.55
2024-01-29,-0.05223210709421956,0.45
2024-02-21,0.09328687222852707,0.5
2024-03-14,-0.04625371275056531,0.65
2024-04-08,0.019292577621917988,0.6
2024-04-30,0.031034975423719115,0.6
2024-05-22,-0.0016343655943511746,0.45
2024-06-14,-0.0056989117430877425,0.65
2024-07-10,-0.09578750314713726,0.55
2024-08-01,0.05192102597055025,0.9
2024-08-23,0.05087012200141572,0.6
2024-09-17,0.04598329723922967,0.55
2024-10-09,0.05465871084675158,0.6
2024-10-31,0.032143894267632554,0.55
2024-11-22,-0.03188220192696025,0.35
2024-12-17,0.006748540856031127,0.45
