date,ic,hit
2020-03-30,0.1444281524926686,0.25
2020-03-31,0.47800586510263926,0.3
2020-04-01,-0.3713343108504399,0.9
2020-04-02,-0.3896627565982404,0.15
2020-04-03,0.5227272727272727,0.95
2020-04-06,0.5692815249266862,0.7
2020-04-07,0.18951612903225803,0.85
2020-04-08,-0.0971407624633431,0.65
2020-04-09,0.45161290322580644,0.35
2020-04-13,0.25036656891495596,0.9
2020-04-14,0.22507331378299117,0.15
2020-04-15,0.1788856304985337,0.7
2020-04-16,0.2752932551319648,0.85
2020-04-17,-0.2595307917888563,0.15
2020-04-20,0.04802052785923753,0.15
2020-04-21,0.3603372434017595,0.9
2020-04-22,0.07368035190615835,0.55
2020-04-23,0.04142228739002932,0.9
2020-04-24,-0.46187683284457465,0.55
2020-04-27,-0.3284457478005865,0.3
2020-04-28,-0.2382697947214076,0.75
2020-04-29,0.4296187683284457,0.35
2020-04-30,0.02309384164222874,0.1
2020-05-01,0.13269794721407624,0.65
2020-05-04,0.22397360703812316,0.85
2020-05-05,0.43841642228739,0.25
2020-05-06,0.059017595307917885,0.7
2020-05-07,-0.05975073313782991,1.0
2020-05-08,-0.2034457478005865,0.45
2020-05-11,-0.01063049853372434,0.1
2020-05-12,-0.24780058651026388,0.2
2020-05-13,0.059384164222873896,1.0
2020-05-14,-0.06818181818181818,0.5
2020-05-15,0.20381231671554248,1.0
2020-05-18,-0.11326979472140761,0.2
2020-05-19,-0.0813782991202346,0.85
2020-05-20,0.032991202346041054,0.2
2020-05-21,0.375,0.7
2020-05-22,-0.5799120234604105,0.55
2020-05-26,-0.43658357771261,0.75
2020-05-27,0.19061583577712607,0.45
2020-05-28,0.4890029325513196,0.8
2020-05-29,0.2987536656891495,0.8
2020-06-01,0.16239002932551316,0.85
2020-06-02,-0.10117302052785922,0.65
2020-06-03,0.16532258064516128,0.45
2020-06-04,-0.1004398826979472,0.85
2020-06-05,-0.3251466275659824,0.85
2020-06-08,0.563782991202346,0.45
2020-06-09,0.1411290322580645,0.25
2020-06-10,-0.22580645161290322,0.0
2020-06-11,0.345674486803519,0.9
2020-06-12,0.37573313782991197,0.85
2020-06-15,0.13929618768328444,0.95
2020-06-16,-0.3958944281524926,0.25
2020-06-17,-0.3405425219941349,0.4
2020-06-18,-0.07294721407624633,0.3
2020-06-19,0.11033724340175952,0.7
2020-06-22,0.35960410557184747,0.65
2020-06-23,-0.43438416422287385,0.0
2020-06-24,0.3614369501466275,0.85
2020-06-25,-0.30681818181818177,0.0
2020-06-26,0.21370967741935482,0.95
2020-06-29,-0.2730938416422287,0.85
2020-06-30,-0.10263929618768328,0.4
2020-07-01,-0.16972140762463342,0.75
2020-07-02,-0.16678885630498533,0.85
2020-07-06,0.13636363636363635,0.25
2020-07-07,-0.06781524926686217,0.75
2020-07-08,-0.3255131964809384,0.35
2020-07-09,-0.16825513196480937,0.65
2020-07-10,0.2591642228739003,0.5
2020-07-13,-0.05755131964809384,0.85
2020-07-14,-0.504398826979472,0.55
2020-07-15,-0.16532258064516128,0.4
2020-07-16,0.3577712609970674,0.5
2020-07-17,0.5557184750733136,0.7
2020-07-20,-0.5703812316715542,0.65
2020-07-21,0.19648093841642225,0.85
2020-07-22,-0.43475073313782986,0.25
2020-07-23,0.2855571847507331,0.3
2020-07-24,0.3280791788856305,0.65
2020-07-27,-0.04252199413489736,0.35
2020-07-28,-0.3962609970674486,0.7
2020-07-29,0.27126099706744866,0.45
2020-07-30,-0.16092375366568912,0.45
2020-07-31,-0.18841642228739003,0.55
2020-08-03,0.19684750733137826,0.7
2020-08-04,-0.1854838709677419,0.6
2020-08-05,-0.31304985337243396,0.45
2020-08-06,-0.008064516129032258,0.6
2020-08-07,-0.10703812316715541,0.35
2020-08-10,-0.5282258064516129,0.25
2020-08-11,-0.01942815249266862,0.55
2020-08-12,0.41495601173020524,0.4
2020-08-13,-0.22067448680351903,0.45
2020-08-14,0.34970674486803516,0.55
2020-08-17,0.19281524926686217,0.5
2020-08-18,0.21224340175953074,0.35
2020-08-19,-0.11876832844574779,0.35
2020-08-20,0.07184750733137829,0.55
2020-08-21,0.17815249266862168,0.8
2020-08-24,0.13673020527859234,0.6
2020-08-25,0.1004398826979472,0.65
2020-08-26,-0.07111436950146627,0.5
2020-08-27,0.13966275659824043,0.8
2020-08-28,0.5520527859237535,0.3
2020-08-31,0.45637829912023453,0.7
2020-09-01,-0.187316715542522,0.9
2020-09-02,-0.4721407624633431,0.0
2020-09-03,-0.1983137829912023,0.15
2020-09-04,-0.3020527859237536,0.2
2020-09-08,0.47470674486803516,0.9
2020-09-09,-0.5062316715542522,0.1
2020-09-10,-0.3343108504398827,0.4
2020-09-11,-0.12939882697947214,0.65
2020-09-14,-0.10520527859237536,0.5
2020-09-15,0.313782991202346,0.45
2020-09-16,-0.00879765395894428,0.25
2020-09-17,-0.188049853372434,0.05
2020-09-18,-0.14809384164222872,0.25
2020-09-21,0.33122537028489657,0.5
2020-09-22,-0.375366568914956,0.1
2020-09-23,-0.0469208211143695,0.7
2020-09-24,-0.01759530791788856,0.8
2020-09-25,0.14516129032258063,0.9
2020-09-28,-0.3892961876832844,0.25
2020-09-29,-0.4200879765395894,0.7
2020-09-30,-0.40469208211143687,0.45
2020-10-01,0.08870967741935483,0.4
2020-10-02,0.06928152492668621,0.9
2020-10-05,0.1942815249266862,0.15
2020-10-06,-0.1638563049853372,0.85
2020-10-07,0.05535190615835778,0.7
2020-10-08,-0.05131964809384164,0.65
2020-10-09,0.3735337243401759,0.85
