,value
2020-03-30,1.006979548053723
2020-03-31,1.0201478282938643
2020-04-01,1.0153491117638151
2020-04-02,1.0210709902369646
2020-04-03,1.0159381460519363
2020-04-06,1.0198291519668492
2020-04-07,1.01254833759696
2020-04-08,1.0080847410079146
2020-04-09,1.0144726135062734
2020-04-13,1.0124184468974562
2020-04-14,1.0218311769687178
2020-04-15,1.0153666898026539
2020-04-16,1.01960923097317
2020-04-17,1.0182903239016488
2020-04-20,1.0253707035481012
2020-04-21,1.0192792439936311
2020-04-22,1.018440716397345
2020-04-23,1.0153100848888215
2020-04-24,1.0145463532663996
2020-04-27,1.019100644272789
2020-04-28,1.0094663096583434
2020-04-29,1.0082645971974125
2020-04-30,1.010858915037641
2020-05-01,1.0091549615426385
2020-05-04,1.0045894923370131
2020-05-05,1.0057396217402603
2020-05-06,1.003416448947699
2020-05-07,0.9991532584284476
2020-05-08,0.9973431391043318
2020-05-11,1.0048875432570836
2020-05-12,1.0122034845979846
2020-05-13,1.0113391001122065
2020-05-14,1.00949236221251
2020-05-15,1.0125615618532544
2020-05-18,1.0108193266818626
2020-05-19,1.0055252377096213
2020-05-20,1.0059573864650404
2020-05-21,1.0051461592937867
2020-05-22,1.0051876246614682
2020-05-26,1.0045801056325363
2020-05-27,1.0080377111077308
2020-05-28,1.0150036003387308
2020-05-29,1.0126139734417796
2020-06-01,1.0129400608587833
2020-06-02,1.0082479714852803
2020-06-03,1.0084650005215767
2020-06-04,0.991431948881627
2020-06-05,0.9844766431056914
2020-06-08,0.9940253147787054
2020-06-09,1.0088086837672439
2020-06-10,1.0323320718536888
2020-06-11,1.02838189826574
2020-06-12,1.0271782768146642
2020-06-15,1.0224334471666667
2020-06-16,1.022535345659393
2020-06-17,1.0222964162438808
2020-06-18,1.0242179716580735
2020-06-19,1.0246196829744434
2020-06-22,1.0222501855851762
2020-06-23,1.0228738339263586
2020-06-24,1.0228219912631968
2020-06-25,1.0247338533895844
2020-06-26,1.0234149961266898
2020-06-29,1.0183964905674912
2020-06-30,1.014811142739801
2020-07-01,1.013949119178978
2020-07-02,1.007839330355198
2020-07-06,1.0009411730079387
2020-07-07,1.0007324057285185
2020-07-08,0.9941644307196965
2020-07-09,0.9980970453318685
2020-07-10,1.001470001865771
2020-07-13,0.9974975589776108
2020-07-14,1.0011614069002917
2020-07-15,0.9984640044670572
2020-07-16,0.9980846112114149
2020-07-17,0.9974142955250626
2020-07-20,0.9999117065322018
2020-07-21,0.995997534134173
2020-07-22,0.9967607171487183
2020-07-23,0.997887452176345
2020-07-24,0.997522611093714
2020-07-27,0.9951994542066567
2020-07-28,0.994436574947035
2020-07-29,0.9984566373564611
2020-07-30,1.0049778906044353
2020-07-31,1.0071762107531046
2020-08-03,1.0056633016974812
2020-08-04,1.0073424953857708
2020-08-05,1.0036003839656344
2020-08-06,1.0061648612146503
2020-08-07,1.011030699117011
2020-08-10,1.0094263346346042
2020-08-11,1.009097238808259
2020-08-12,1.0093167955172155
2020-08-13,1.0091880858218145
2020-08-14,1.0097635497603508
2020-08-17,1.0102201184320307
2020-08-18,1.0114834998427358
2020-08-19,1.008819942046723
2020-08-20,1.007461529699481
2020-08-21,1.0045619921375109
2020-08-24,1.0030528494227635
2020-08-25,0.998032781906311
2020-08-26,0.9974793558959115
2020-08-27,0.9967813806118925
2020-08-28,0.9982815633294698
2020-08-31,0.9916594726877408
2020-09-01,0.9890811546984561
2020-09-02,0.9970145158653229
2020-09-03,1.0030020288974948
2020-09-04,1.003937756514244
2020-09-08,1.0005836679939373
2020-09-09,1.0000207197852415
2020-09-10,0.9986649384148808
2020-09-11,0.9995675302459123
2020-09-14,1.0057622562817876
2020-09-15,1.0072507173978116
2020-09-16,1.0047789755852283
2020-09-17,1.0050806452811194
2020-09-18,1.010461063085892
2020-09-21,1.0122271502381863
2020-09-22,1.0078677065464359
2020-09-23,1.0078696476543811
2020-09-24,1.007631263716171
2020-09-25,1.0075428996043334
2020-09-28,1.004113835647648
2020-09-29,0.9997489865742623
2020-09-30,0.9970718643753775
2020-10-01,1.0000300849745454
2020-10-02,0.9984410848229922
2020-10-05,1.001403797200784
2020-10-06,0.998555844272584
2020-10-07,0.9980148013522556
2020-10-08,0.9945030582630313
2020-10-09,0.9874395329479871
2020-10-12,0.990280337989101
2020-10-13,0.9939723029416112
2020-10-14,0.9916220000270279
2020-10-15,0.9898954584499832
2020-10-16,0.9931885154260801
2020-10-19,0.9937441132007081
2020-10-20,0.994252671078536
2020-10-21,0.9938325848026215
2020-10-22,0.9941565813180269
2020-10-23,1.0007517959929833
2020-10-26,0.9996391299941658
2020-10-27,1.0104404956829485
2020-10-28,1.0108379704457888
2020-10-29,1.0154510212577985
2020-10-30,1.0126200054418675
2020-11-02,1.0113979279175591
2020-11-03,1.0134282777383403
2020-11-04,1.006650814054571
2020-11-05,1.007586469428385
2020-11-06,1.0200214684552942
2020-11-09,1.0222499054208378
2020-11-10,1.0287618666567058
2020-11-11,1.0344827019966027
2020-11-12,1.0302402121560936
2020-11-13,1.0259904738531953
2020-11-16,1.0291168341321562
2020-11-17,1.0320039002559465
2020-11-18,1.0298387856021074
2020-11-19,1.0316923814122534
2020-11-20,1.027246673441214
2020-11-23,1.0232499699101967
2020-11-24,1.0280838824978975
2020-11-25,1.0315562724287788
2020-11-27,1.0377688560509364
2020-11-30,1.0394649288508162
2020-12-01,1.0439627584951132
2020-12-02,1.0459318394240327
2020-12-03,1.043096917519454
2020-12-04,1.0428270437468727
2020-12-07,1.0408470682437783
2020-12-08,1.0434900395389521
