,value
2020-01-02,0.9953271667298413
2020-01-03,0.9993213817172173
2020-01-06,0.9976403255220933
2020-01-07,0.9998922612130661
2020-01-08,1.003796572587251
2020-01-09,1.0026713149223008
2020-01-10,1.0082188321315213
2020-01-13,1.0058182755270937
2020-01-14,1.0083103327904206
2020-01-15,1.015487834261152
2020-01-16,1.0170619840209956
2020-01-17,1.013654643387919
2020-01-21,1.0110222926392691
2020-01-22,1.0121726229870451
2020-01-23,1.0032707574881568
2020-01-24,0.9939552170154059
2020-01-27,0.9982823392301843
2020-01-28,1.0003514172118713
2020-01-29,0.9990120302406058
2020-01-30,0.9905261398104753
2020-01-31,0.9971478765582644
2020-02-03,1.004730731654945
2020-02-04,1.0163882463515652
2020-02-05,1.0173656266876547
2020-02-06,1.01476969458616
2020-02-07,1.021201021886897
2020-02-10,1.0218959559833023
2020-02-11,1.0296341888688783
2020-02-12,1.0288285353036015
2020-02-13,1.030580845761262
2020-02-14,1.0288769527276558
2020-02-18,1.0371215898852226
2020-02-19,1.031816441912208
2020-02-20,1.0208648798887217
2020-02-21,0.9821823955586092
2020-02-24,0.9593252525791324
2020-02-25,0.9566247118783329
2020-02-26,0.9231150496426309
2020-02-27,0.9143319273684237
2020-02-28,0.9489306083694325
2020-03-02,0.929359497738336
2020-03-03,0.962540875095451
2020-03-04,0.9374235202018705
2020-03-05,0.9233405014657214
2020-03-06,0.8701722452966405
2020-03-09,0.8996874400791505
2020-03-10,0.8590334688473279
2020-03-11,0.7878593528077256
2020-03-12,0.8450749897300197
2020-03-13,0.765667706794895
2020-03-16,0.8037854901907349
2020-03-17,0.7712883411288897
2020-03-18,0.7710770193117662
2020-03-19,0.7506003694450154
2020-03-20,0.7421888915109621
2020-03-23,0.8040100116083387
2020-03-24,0.7998676649382425
2020-03-25,0.8413551976014053
2020-03-26,0.8176172192686577
2020-03-27,0.845133300298762
2020-03-30,0.8295956498889143
2020-03-31,0.8023871931446817
2020-04-01,0.81681309437161
2020-04-02,0.8051008352294914
2020-04-03,0.8562581473937396
2020-04-06,0.8504149098104782
2020-04-07,0.8750179681392479
2020-04-08,0.8801707588609691
2020-04-09,0.873773956246877
2020-04-13,0.8980683668428858
2020-04-14,0.8858957681014805
2020-04-15,0.8974777479767054
2020-04-16,0.9094801302885273
2020-04-17,0.8987220119878222
2020-04-20,0.8772936476012109
2020-04-21,0.8994480165105244
2020-04-22,0.9029072729210272
2020-04-23,0.9155810349623456
2020-04-24,0.9309438364230294
2020-04-27,0.9247919300382611
2020-04-28,0.9398250940929554
2020-04-29,0.9374475868751772
2020-04-30,0.9191110322388197
2020-05-01,0.9228058157473087
2020-05-04,0.928470382753997
2020-05-05,0.9219855969839316
2020-05-06,0.9316763034237154
2020-05-07,0.9508036238701943
2020-05-08,0.9437212098059341
2020-05-11,0.9192683501944655
2020-05-12,0.9046308358848947
2020-05-13,0.9192600232936405
2020-05-14,0.9225754384270283
2020-05-15,0.9464436917485974
2020-05-18,0.9373131903890537
2020-05-19,0.9534914685465434
2020-05-20,0.9489535607748135
2020-05-21,0.9487365512367649
2020-05-22,0.976819472635057
2020-05-26,1.0006209870318454
2020-05-27,0.9922567299552116
2020-05-28,0.9919247349216282
2020-05-29,1.001408535833176
2020-06-01,1.0103757022766495
2020-06-02,1.0302970460343484
2020-06-03,1.027965232095712
2020-06-04,1.0567457755097232
2020-06-05,1.06962903182454
2020-06-08,1.0569809525882785
2020-06-09,1.0410858558708942
2020-06-10,0.974689454086149
2020-06-11,0.9925821840936463
2020-06-12,0.998911170619062
2020-06-15,1.0153882098592775
2020-06-16,1.0062054800659934
2020-06-17,1.0073006816752466
2020-06-18,1.002850666693019
2020-06-19,1.005113249805268
2020-06-22,1.0068540683670846
2020-06-23,0.9798949297399229
2020-06-24,0.9876603604071607
2020-06-25,0.9613424271684154
2020-06-26,0.9749013422921788
2020-06-29,0.9879417605094609
2020-06-30,0.9935362278575937
2020-07-01,0.9980763632108057
2020-07-02,1.0111418355000146
2020-07-06,0.9995334560619441
2020-07-07,1.0034918334124063
2020-07-08,0.9937979017797137
2020-07-09,1.0118049119707289
2020-07-10,1.011708271396235
2020-07-13,1.0212304503214742
2020-07-14,1.0291296294184848
2020-07-15,1.0271402759725468
2020-07-16,1.0236055925497585
2020-07-17,1.0238579721367973
2020-07-20,1.042531018382099
2020-07-21,1.0470382752953395
2020-07-22,1.0416409201827956
2020-07-23,1.0373487402068517
2020-07-24,1.0412038018693015
2020-07-27,1.0368054084764864
2020-07-28,1.0496974900626244
2020-07-29,1.0411182469398974
2020-07-30,1.0486943309650774
2020-07-31,1.0547933389278938
2020-08-03,1.061126051708032
2020-08-04,1.0677619207697646
2020-08-05,1.0764611402077333
2020-08-06,1.0763217988857934
2020-08-07,1.0749291777222525
2020-08-10,1.0627451941678725
2020-08-11,1.0786841703190138
2020-08-12,1.0781373580744216
2020-08-13,1.079367791996123
2020-08-14,1.0751761733576193
2020-08-17,1.0719071754488454
2020-08-18,1.0693463925883013
2020-08-19,1.0681585067606882
2020-08-20,1.0705261574095282
2020-08-21,1.0849250530189545
2020-08-24,1.0823152423407643
2020-08-25,1.0810591619357717
2020-08-26,1.0836980686346172
2020-08-27,1.093855754990066
2020-08-28,1.0832955072021122
2020-08-31,1.0948104263374072
2020-09-01,1.1125407779730476
2020-09-02,1.0841122292300969
2020-09-03,1.082271439577052
2020-09-04,1.0575926365877344
2020-09-08,1.0704807002780388
2020-09-09,1.058121026771712
2020-09-10,1.0610665864063482
2020-09-11,1.0671028394998565
2020-09-14,1.0617265324483915
2020-09-15,1.0682008657400306
2020-09-16,1.0624448595401192
2020-09-17,1.0526567949991967
2020-09-18,1.0353757735443183
2020-09-21,1.0357337941680598
2020-09-22,1.017332059380216
2020-09-23,1.0218966423277887
2020-09-24,1.0323551087479714
2020-09-25,1.0427112025741743
