date,ic,hit
2020-01-02,-0.04508675151071232,0.45
2020-01-08,-0.22297885002746748,0.5
2020-01-14,-0.07020234389305986,0.25
2020-01-21,-0.049550219739974366,0.45
2020-01-27,0.2424407159860831,0.7
2020-01-31,-0.08935532834444278,0.65
2020-02-06,-0.04235144662149789,0.45
2020-02-12,-0.27155054019410363,0.05
2020-02-19,0.1025167093938839,0.6
2020-02-25,-0.15724569675883537,0.35
2020-03-02,-0.04627128731001648,0.4
2020-03-06,-0.09892876762497711,0.5
2020-03-12,0.14024446072147959,0.6
2020-03-18,0.10830205090642737,0.7
2020-03-24,-0.01107283464566929,0.3
2020-03-30,0.08945820362570957,0.8
2020-04-03,0.10697445522798023,0.35
2020-04-09,-0.05383629371909906,0.6
2020-04-16,0.13932315509979856,0.7
2020-04-22,0.06627678080937557,0.4
2020-04-28,0.42440715986083133,0.8
2020-05-04,-0.34151254349020327,0.15
2020-05-08,0.13611861380699503,0.6
2020-05-14,-0.2101320728804248,0.35
2020-05-20,0.20837529756454862,0.75
2020-05-27,0.16817547152536164,0.7
2020-06-02,-0.11011605017396081,0.3
2020-06-08,-0.024274400292986633,0.55
2020-06-12,-0.20230383629371906,0.4
2020-06-18,-0.013768082768723676,0.4
2020-06-24,0.025790871908319156,0.6
2020-06-30,0.029498947079289507,0.7
2020-07-07,0.10455960446804614,0.5
2020-07-13,0.03970770005493499,0.5
2020-07-17,0.052708981871452114,0.6
2020-07-23,0.08480017396081303,0.65
2020-07-29,-0.011936916315693095,0.4
2020-08-04,-0.017933986449368246,0.5
2020-08-10,0.2933414209851675,0.55
2020-08-14,0.10576130745284745,0.75
2020-08-20,0.2399114173228346,0.6
2020-08-26,-0.12709439663065372,0.35
2020-09-01,-0.07907777879509248,0.3
2020-09-08,-0.18720815784654823,0.3
2020-09-14,-0.04490389182395797,0.4
2020-09-18,0.14696827504120125,0.7
2020-09-24,0.05943279619117377,0.5
2020-09-30,0.25379394799487276,0.85
2020-10-06,0.07767006958432521,0.4
2020-10-12,0.17009247390587803,0.65
2020-10-16,0.007439113715436733,0.45
2020-10-22,0.10877128731001647,0.8
2020-10-28,-0.12113166086797288,0.45
2020-11-03,-0.10308894891045596,0.45
2020-11-09,-0.15988944332539826,0.45
2020-11-13,0.08643118023147382,0.55
2020-11-19,-0.07159288591832998,0.6
2020-11-25,0.07727522431789048,0.55
2020-12-02,0.010145806628822559,0.35
2020-12-08,-0.1289255630836843,0.35
2020-12-14,-0.08433665995238968,0.25
2020-12-18,0.012017029848013184,0.55
2020-12-24,0.2225439479948727,0.65
2020-12-31,0.04190509979857169,0.75
2021-01-07,-0.07982169016663615,0.55
2021-01-13,-0.19399491851309283,0.2
2021-01-20,0.08105772752243177,0.6
2021-01-26,0.09832791613257644,0.75
2021-02-01,0.0477533876579381,0.45
2021-02-05,-0.0037310016480498072,0.6
2021-02-11,0.12453648599157664,0.6
2021-02-18,-0.051152490386376114,0.25
2021-02-24,-0.16466764328877495,0.5
2021-03-02,0.03321850393700787,0.45
2021-03-08,0.0636387566379784,0.4
2021-03-12,-0.3752117286211317,0.3
2021-03-18,0.13842473905878044,0.55
2021-03-24,-0.002861197582860282,0.5
2021-03-30,0.004658029664896539,0.7
2021-04-06,-0.00416590368064457,0.6
2021-04-12,-0.15655328694378318,0.35
2021-04-16,0.2920481596777147,0.7
2021-04-22,-0.015055621681010803,0.45
2021-04-28,-0.10113761215894523,0.7
2021-05-04,-0.10525201428309834,0.35
2021-05-10,-0.09947811756088629,0.55
2021-05-14,-0.08015358908624794,0.8
2021-05-20,0.2815075077824574,0.75
2021-05-26,0.01328167917963743,0.65
2021-06-02,-0.04499519318806079,0.65
2021-06-08,-0.2571186595861564,0.25
2021-06-14,0.16221273576268083,0.65
2021-06-18,-0.09443096502472073,0.5
2021-06-24,0.06803927852041751,0.6
2021-06-30,0.033785021058414216,0.45
2021-07-07,-0.02788523164255631,0.35
2021-07-13,0.2940967771470427,0.95
2021-07-19,-0.035736357809924915,0.55
2021-07-23,0.21774285845083316,0.6
2021-07-29,-0.24718458157846546,0.35
2021-08-04,0.39885666544588905,0.8
2021-08-10,0.16750022889580662,0.55
2021-08-16,0.06690624427760483,0.4
2021-08-20,0.24351652627723858,0.7
2021-08-26,-0.19218091924555944,0.25
2021-09-01,0.22365409265702252,0.55
2021-09-08,-0.06533830800219739,0.15
2021-09-14,-0.12702572788866506,0.4
2021-09-20,0.08315784654825123,0.5
2021-09-24,0.28511833913202705,0.9
2021-09-30,0.031404504669474455,0.4
2021-10-06,-0.23280420252700965,0.45
2021-10-12,0.04811962094854422,0.65
2021-10-18,0.028068348287859365,0.55
2021-10-22,-0.008749542208386741,0.45
2021-10-28,-0.056274034059696026,0.65
2021-11-03,0.059026506134407616,0.45
2021-11-09,-0.018019822376854056,0.4
2021-11-15,-0.005035707745834096,0.4
2021-11-19,-0.010740935726057497,0.4
2021-11-26,-0.1334290880791064,0.35
2021-12-02,0.14154344442409814,0.55
2021-12-08,-0.1568622962827321,0.2
2021-12-14,0.1349340780076909,0.8
2021-12-20,0.15393242995788317,0.45
2021-12-27,-0.18016388939754624,0.25
2021-12-31,0.009293169749130196,0.6
2022-01-06,-0.14043329976194835,0.25
2022-01-12,-0.07016228712689983,0.4
2022-01-19,0.2193622962827321,0.8
2022-01-25,-0.11188999267533419,0.5
2022-01-31,-0.2540400109869987,0.25
2022-02-04,-0.05389924006592199,0.45
2022-02-10,-0.10406747848379419,0.1
2022-02-16,0.08038820728804248,0.75
2022-02-23,-0.1676604559604468,0.45
