date,ic,hit
2020-01-02,-0.2258478498076984,0.05
2020-01-03,0.16406966361841727,0.5
2020-01-06,0.018515124050793454,0.35
2020-01-07,0.2997250279509634,0.75
2020-01-08,0.1756026036153464,0.75
2020-01-09,-0.2124461561484201,0.25
2020-01-10,-0.18403446140898513,0.6
2020-01-13,0.45018788567775647,0.6
2020-01-14,-0.028778297252201865,0.45
2020-01-15,0.06177252340122311,0.85
2020-01-16,0.0021996150766014164,0.55
2020-01-17,0.1517734402854977,0.45
2020-01-21,0.14699413489736068,0.5
2020-01-22,-0.055356979427802315,0.5
2020-01-23,-0.3358079016944829,0.1
2020-01-24,0.06781524926686217,0.25
2020-01-27,0.13164650683447285,0.95
2020-01-28,-0.17895124048808564,0.4
2020-01-29,-0.1419142009608384,0.5
2020-01-30,-0.027869455485849407,0.15
2020-01-31,0.27165246196027487,0.7
2020-02-03,0.3969941348973607,0.95
2020-02-04,-0.10190615835777124,0.75
2020-02-05,0.06451612903225806,0.7
2020-02-06,-0.11180351906158356,0.4
2020-02-07,0.09897360703812315,0.85
2020-02-10,-0.10520527859237536,0.55
2020-02-11,0.20197947214076245,0.75
2020-02-12,-0.07294721407624633,0.3
2020-02-13,-0.11290322580645161,0.6
2020-02-14,-0.41129032258064513,0.5
2020-02-18,0.44134897360703806,0.7
2020-02-19,0.02565982404692082,0.5
2020-02-20,-0.17118768328445746,0.3
2020-02-21,-0.15945747800586507,0.15
2020-02-24,-0.38196480938416416,0.1
2020-02-25,-0.09567448680351906,0.35
2020-02-26,-0.2525659824046921,0.05
2020-02-27,-0.021627565982404687,0.35
2020-02-28,0.06158357771260996,1.0
2020-03-02,-0.03665689149560117,0.05
2020-03-03,-0.05755131964809384,1.0
2020-03-04,-0.2126099706744868,0.05
2020-03-05,-0.2947214076246334,0.25
2020-03-06,-0.4039589442815249,0.05
2020-03-09,0.4607771260997067,0.95
2020-03-10,-0.25109970674486803,0.0
2020-03-11,-0.3284457478005865,0.0
2020-03-12,0.5406891495601173,1.0
2020-03-13,-0.41129032258064513,0.0
2020-03-16,-0.16862170087976538,0.85
