date,equal_weight
2000-03-29,1.0
2000-03-30,0.9980741664003717
2000-03-31,1.0090130948800198
2000-04-03,1.0194286340175953
2000-04-04,1.0108880112807772
2000-04-05,1.0098689710821742
2000-04-06,1.0194626548689636
2000-04-07,1.025768305131111
2000-04-10,1.026180152229271
2000-04-11,1.0307213761640464
2000-04-12,1.0099252765444704
2000-04-13,0.9855873847513251
2000-04-14,0.9364502948019691
2000-04-17,0.9490410729480647
2000-04-18,0.9749645091084659
2000-04-19,0.9704855456399348
2000-04-20,0.98343345963868
2000-04-24,0.9864770582773568
2000-04-25,1.0127173658184758
2000-04-26,1.000411062115783
2000-04-27,1.0038771530515975
2000-04-28,0.993095297247254
2000-05-01,1.009934323856128
2000-05-02,1.0037142613863363
2000-05-03,0.9789965392466017
2000-05-04,0.9684888018677529
2000-05-05,0.981855339168327
2000-05-08,0.9817014535829403
2000-05-09,0.9770512658314267
2000-05-10,0.961167886227807
2000-05-11,0.9787302721565247
2000-05-12,0.9844682244507598
2000-05-15,1.0054154693359476
2000-05-16,1.0153021293813058
2000-05-17,1.0083422268484408
2000-05-18,0.9997841434961604
2000-05-19,0.9870571204625519
2000-05-22,0.9853474915364543
2000-05-23,0.9784020246854739
2000-05-24,0.9772577649744199
2000-05-25,0.9568333244401571
2000-05-26,0.9548060036305941
2000-05-30,0.974053245918758
2000-05-31,0.974941279803179
2000-06-01,0.9898459245553811
2000-06-02,1.0199854229343661
2000-06-05,1.0078095276233545
2000-06-06,0.9953573346909346
2000-06-07,1.0036931042242552
2000-06-08,0.996347274299066
2000-06-09,0.9936242298851877
2000-06-12,0.9808695313914944
2000-06-13,0.9877126977309064
2000-06-14,0.9965592450500249
2000-06-15,0.9961146393777852
2000-06-16,0.9828536931398838
2000-06-19,0.991449306116658
2000-06-20,0.987861615984894
2000-06-21,0.9972543211873628
2000-06-22,0.980132908292931
2000-06-23,0.9711838227560669
2000-06-26,0.9884149750239489
2000-06-27,0.9909067156294671
2000-06-28,0.9902396919339593
2000-06-29,0.9759174885203051
2000-06-30,0.9829941745203241
