date,ic,hit,daily_return,drawdown
2020-01-02,0.02785923753665689,0.2,-0.006908126484447372,0.0
2020-01-03,-0.26063049853372433,0.45,0.0024196152754183266,0.0
2020-01-06,-0.20527859237536655,0.3,-0.004332563082435898,-0.004332563082435903
2020-01-07,-0.1312316715542522,0.6,0.004010147620023775,-0.0003397896799456346
2020-01-08,-0.35960410557184747,0.6,0.0027001437379143706,0.0
2020-01-09,0.22067448680351903,0.5,-0.0005404803018729839,-0.0005404803018730364
2020-01-10,0.004765395894428152,0.65,0.005372958172317359,0.0
2020-01-13,0.0909090909090909,0.45,-0.0034933177901981297,-0.003493317790198125
2020-01-14,-0.25183284457478,0.5,0.00018056283311713333,-0.0033133857204382666
2020-01-15,0.11436950146627566,0.9,0.008351034915165905,0.0
2020-01-16,-0.2796920821114369,0.5,-8.408137493888133e-05,-8.408137493876033e-05
2020-01-17,-0.16422287390029325,0.45,-0.002255422094102718,-0.0023393138300508154
2020-01-21,0.03042521994134897,0.5,-0.0013704738703679252,-0.0037065817319400507
2020-01-22,-0.3837976539589442,0.45,-0.001586001290338971,-0.005286704378869356
2020-01-23,-0.219941348973607,0.1,-0.010401204443804647,-0.015632920729595434
2020-01-24,-0.2701612903225806,0.25,-0.014948539970172578,-0.03034777135939115
2020-01-27,0.26722873900293254,0.85,0.010445184297217202,-0.02021957512703243
2020-01-28,-0.3933284457478005,0.3,-0.003803073101538479,-0.02394575170628077
2020-01-29,-0.08541055718475073,0.55,0.00032881582979942057,-0.02362480961869895
2020-01-30,-0.10153958944281524,0.25,-0.012517678300757784,-0.03584676015273325
2020-01-31,-0.10520527859237536,0.65,0.0042633601964890975,-0.03173622760665229
2020-02-03,0.30681818181818177,0.85,0.014513043386824784,-0.017683773468016972
2020-02-04,0.2107771260997067,0.7,0.013744928381727053,-0.004181907286126441
2020-02-05,-0.2320381231671554,0.6,0.0008941332323665991,-0.0032915132360389343
2020-02-06,-0.1722873900293255,0.35,-0.004327928728470829,-0.0076051965298153945
2020-02-07,-0.29838709677419356,0.65,0.004673010744892813,-0.002967724950023287
2020-02-10,0.17155425219941348,0.6,0.0008791778119207717,-0.0020911562960304053
2020-02-11,0.16788856304985336,0.7,0.0070497099361512975,0.0
2020-02-12,-0.405425219941349,0.25,-0.003555550364869075,-0.003555550364869098
2020-02-13,-0.28629032258064513,0.4,-0.00017901266636273342,-0.0037339265426806767
2020-02-14,-0.24743401759530786,0.4,-0.0037462242264301266,-0.007466162643036789
2020-02-18,0.29068914956011727,0.6,0.005041055774619363,-0.0024627442107231223
2020-02-19,-0.1627565982404692,0.45,-0.0033665350166817713,-0.005820988312782438
