,value
2020-01-02,0.9918816779470374
2020-01-03,0.99639607178836
2020-01-06,0.9937653901113968
2020-01-07,0.9985450807753057
2020-01-08,1.0047364653399382
2020-01-09,1.002125478167808
2020-01-10,1.0096907896146672
2020-01-13,1.006609308901682
2020-01-14,1.009166394827309
2020-01-15,1.0183280470118925
2020-01-16,1.0195303805691802
2020-01-17,1.0195084890006056
2020-01-21,1.0185678638830387
2020-01-22,1.0207787292808184
2020-01-23,1.0146915527082065
2020-01-24,0.9977005502681946
2020-01-27,1.009282182280041
2020-01-28,1.0090947654322011
2020-01-29,1.0102880512025598
2020-01-30,0.9964243052036613
2020-01-31,1.0055675208939234
2020-02-03,1.0212636460180244
2020-02-04,1.0355140035827197
2020-02-05,1.0385601327230969
2020-02-06,1.0334150898351637
2020-02-07,1.0421669378985543
2020-02-10,1.0455826114536613
2020-02-11,1.0531907012808406
2020-02-12,1.0506890321531168
2020-02-13,1.0530843247575687
2020-02-14,1.050633876981027
2020-02-18,1.0551190802806532
2020-02-19,1.052424313757472
2020-02-20,1.044405295538425
2020-02-21,1.0113183790631504
2020-02-24,0.9813670170387099
2020-02-25,0.9817983158122194
2020-02-26,0.9376096810331874
2020-02-27,0.930111057733817
2020-02-28,0.9758951872192144
2020-03-02,0.9513247642162103
2020-03-03,0.9841326973654908
2020-03-04,0.9510190160778542
2020-03-05,0.9380877177755179
2020-03-06,0.8758593783177867
2020-03-09,0.9255707814255502
2020-03-10,0.8761609033724609
2020-03-11,0.7872180360467197
2020-03-12,0.8698550486822132
2020-03-13,0.7567268625955105
2020-03-16,0.7969259077505189
2020-03-17,0.7370303655221925
2020-03-18,0.7565286462579013
2020-03-19,0.7274730153080486
2020-03-20,0.7018668040433553
2020-03-23,0.7775226434981867
2020-03-24,0.7940278172905114
2020-03-25,0.8401914501374165
2020-03-26,0.8128916220168837
2020-03-27,0.8379153914685229
2020-03-30,0.8210181908909433
2020-03-31,0.7742850912011128
2020-04-01,0.7945398296708543
2020-04-02,0.7729069332211892
2020-04-03,0.8360870030259424
2020-04-06,0.837117935155006
2020-04-07,0.8724997241061809
2020-04-08,0.8922912504083583
2020-04-09,0.8763566703899741
2020-04-13,0.88986269707512
2020-04-14,0.8645331829429823
2020-04-15,0.8614039871981664
2020-04-16,0.8981753463067201
