,value
2020-01-02,0.9949652481189742
2020-01-03,0.9969717188007083
2020-01-06,0.9941634460479906
2020-01-07,0.9987710694462719
2020-01-08,1.004016691556021
2020-01-09,1.0016707821975512
2020-01-10,1.006930694151253
2020-01-13,1.0064330579816958
2020-01-14,1.0067023302468712
2020-01-15,1.0125625638715452
2020-01-16,1.0112360181350848
2020-01-17,1.009018936972821
2020-01-21,1.0070390543571437
2020-01-22,1.0065936446310155
2020-01-23,0.9968460307734661
2020-01-24,0.9853820647173002
2020-01-27,0.9912150048412705
2020-01-28,0.9889602902773271
2020-01-29,0.9901133016040718
2020-01-30,0.9751830618393609
2020-01-31,0.9814937954333718
2020-02-03,0.9921620675829522
2020-02-04,1.0029937812533225
2020-02-05,1.003968134014602
2020-02-06,1.0004443774914475
2020-02-07,1.0054602672652961
2020-02-10,1.0062541596249692
2020-02-11,1.0164916379541766
2020-02-12,1.0157580518936005
2020-02-13,1.019052731605941
2020-02-14,1.0184380174237917
2020-02-18,1.0198485287674532
2020-02-19,1.0188892010224087
2020-02-20,1.0131027852176937
2020-02-21,0.9879120028218599
2020-02-24,0.960591413335871
2020-02-25,0.9582407266250336
2020-02-26,0.9241204941586952
2020-02-27,0.9193920758601253
2020-02-28,0.9521675561101028
2020-03-02,0.9222537990210988
2020-03-03,0.960106708157912
2020-03-04,0.9194114421613061
2020-03-05,0.8962405319227491
2020-03-06,0.812190000672515
2020-03-09,0.842945342564921
2020-03-10,0.7996704757479199
2020-03-11,0.7274568175870147
2020-03-12,0.7933618057239189
2020-03-13,0.7141807716315409
2020-03-16,0.7498180204606147
2020-03-17,0.696377249585454
2020-03-18,0.7154182323955736
2020-03-19,0.6899879579268647
2020-03-20,0.6690528556433626
2020-03-23,0.7352146925200721
2020-03-24,0.7441909146673038
2020-03-25,0.7859921195165277
2020-03-26,0.7648590414498563
2020-03-27,0.7896406985576574
2020-03-30,0.7786062410374252
2020-03-31,0.7531589885535805
2020-04-01,0.769670891927654
2020-04-02,0.759540587846574
2020-04-03,0.8038472265215403
2020-04-06,0.8008870993906544
2020-04-07,0.8187990194272203
2020-04-08,0.8285301797852972
2020-04-09,0.8245070713489072
2020-04-13,0.847176301857248
2020-04-14,0.8276387289223476
2020-04-15,0.8233984384756956
2020-04-16,0.8526667551627382
2020-04-17,0.8373880849033492
2020-04-20,0.8173608928391601
2020-04-21,0.8360667670832278
2020-04-22,0.8353090930840907
2020-04-23,0.8470319729924761
2020-04-24,0.8693216605681631
2020-04-27,0.869700459423889
2020-04-28,0.8860532503328254
2020-04-29,0.8820345309560432
2020-04-30,0.8609269449915763
2020-05-01,0.8656676546311278
2020-05-04,0.8722017343172083
2020-05-05,0.8623979050746399
2020-05-06,0.8700123806744309
2020-05-07,0.8878646163286743
2020-05-08,0.8773080343403994
2020-05-11,0.8563165173106807
2020-05-12,0.833369231557142
2020-05-13,0.8479024387122195
2020-05-14,0.850464900389385
2020-05-15,0.8893457389267241
2020-05-18,0.87523192476977
2020-05-19,0.8926801914077301
2020-05-20,0.8867426375901787
2020-05-21,0.8861958897464779
2020-05-22,0.9093749871804084
2020-05-26,0.9307463920103614
2020-05-27,0.9287610026532588
2020-05-28,0.9364269961989673
2020-05-29,0.9363819634110544
2020-06-01,0.9416943792285218
2020-06-02,0.9451246504919919
2020-06-03,0.9397029520646912
2020-06-04,0.9549037167928072
2020-06-05,0.9595027067885904
2020-06-08,0.9613678300332371
2020-06-09,0.9647784465720426
2020-06-10,0.894050300524104
2020-06-11,0.913176028682893
2020-06-12,0.9185096439650918
2020-06-15,0.9356660469574705
2020-06-16,0.924500815594799
2020-06-17,0.9230047693972735
2020-06-18,0.9126473681804135
2020-06-19,0.9143581359054238
2020-06-22,0.9160559519828535
2020-06-23,0.8909940907177468
2020-06-24,0.9040837447701762
2020-06-25,0.8732978939170483
2020-06-26,0.8878972942569856
2020-06-29,0.8974868783045612
2020-06-30,0.8980297631557523
2020-07-01,0.9012890340609409
2020-07-02,0.9167056413810116
2020-07-06,0.9024116783499478
2020-07-07,0.9095901446647816
2020-07-08,0.897384216359743
2020-07-09,0.9151102130105708
2020-07-10,0.9154804935488725
2020-07-13,0.9298780598259634
2020-07-14,0.9395474301542758
2020-07-15,0.9358160832733041
2020-07-16,0.9328839321776362
2020-07-17,0.9437840919355832
2020-07-20,0.948479123946211
2020-07-21,0.9532420542523099
2020-07-22,0.9421489070883929
2020-07-23,0.9392160085784785
2020-07-24,0.9438094783416293
2020-07-27,0.936921168528183
2020-07-28,0.9450004137115986
2020-07-29,0.9401187063980403
