date,ic,hit,daily_return,drawdown
2020-01-02,-0.3581378299120234,0.1,-0.009924077478237129,0.0
2020-01-03,0.24780058651026388,0.55,0.0032382766336628336,0.0
2020-01-06,-0.18585043988269795,0.35,-0.003454185447488907,-0.003454185447488878
2020-01-07,-0.10777126099706744,0.55,0.0037567562575749514,0.0
2020-01-08,0.028225806451612902,0.8,0.00506486565487599,0.0
2020-01-09,0.35263929618768325,0.45,-0.0006817161423799696,-0.0006817161423799956
2020-01-10,-0.09054252199413489,0.6,0.005305184921915215,0.0
2020-01-13,0.3925953079178885,0.55,-0.00024033731511126854,-0.00024033731511141632
2020-01-14,-0.13673020527859234,0.55,0.0026198789395924993,0.0
2020-01-15,-0.05865102639296187,0.8,0.00715848672928968,0.0
2020-01-16,-0.03629032258064516,0.55,0.001663564743641909,0.0
2020-01-17,-0.23423753665689148,0.4,-0.0005539457492637652,-0.0005539457492639288
2020-01-21,0.22800586510263926,0.5,-0.0009778482367943644,-0.001531252311184117
2020-01-22,0.4035923753665689,0.7,0.0002086176393897013,-0.0013229541180369564
2020-01-23,0.2126099706744868,0.25,-0.007223345195607698,-0.00853674315937214
2020-01-24,-0.1096041055718475,0.15,-0.014950964936183643,-0.023360075547910752
2020-01-27,0.5190615835777126,0.9,0.008201960766648385,-0.015349713204412363
2020-01-28,-0.10263929618768328,0.4,0.0016862288556294526,-0.013689367478113779
2020-01-29,-0.2254398826979472,0.55,-0.0021153610343139016,-0.015775770557880042
2020-01-30,-0.08101173020527859,0.2,-0.012650714923336937,-0.02822691070519323
2020-01-31,0.14846041055718476,0.7,0.007707227742857745,-0.02073723419161766
2020-02-03,0.2848240469208211,0.75,0.015221665595536499,-0.005831223840322419
2020-02-04,-0.12096774193548386,0.75,0.014547339225975155,0.0
2020-02-05,0.5509530791788856,0.8,0.0012249394185778059,0.0
2020-02-06,0.1759530791788856,0.5,-0.0070430255592859505,-0.0070430255592859314
2020-02-07,0.31341642228739,0.9,0.009258324583813307,0.0
2020-02-10,-0.23680351906158356,0.6,-0.000943866280303657,-0.0009438662803036291
2020-02-11,-0.2595307917888563,0.6,0.006361392763695611,0.0
2020-02-12,0.11473607038123164,0.4,0.00035653194763616544,0.0
2020-02-13,0.14259530791788855,0.7,0.004291045905519517,0.0
2020-02-14,-0.07661290322580644,0.45,-0.003264166897593318,-0.003264166897593457
2020-02-18,0.1411290322580645,0.6,0.005067040550869109,0.0
2020-02-19,0.126099706744868,0.45,-0.004808869027468274,-0.004808869027468354
2020-02-20,-0.3863636363636363,0.2,-0.012517981545925663,-0.017266653239651264
2020-02-21,-0.5436217008797654,0.0,-0.03886946927413292,-0.05546497686621843
2020-02-24,-0.28702346041055715,0.0,-0.03126989515330746,-0.08500048800823856
2020-02-25,-0.01099706744868035,0.45,-0.002235276772007037,-0.08704576516379159
2020-02-26,-0.38269794721407624,0.0,-0.04450962537235381,-0.12768101613845517
2020-02-27,0.19281524926686217,0.35,-0.010588211428128172,-0.13691731397235107
2020-02-28,0.35630498533724336,1.0,0.04561080926026254,-0.09755141420410895
2020-03-02,0.11730205278592375,0.1,-0.024902771892582377,-0.12002488548096768
2020-03-03,0.24596774193548382,0.9,0.040867856662071884,-0.08406218863461346
2020-03-04,0.5755131964809383,0.15,-0.03039103095067752,-0.11189848300871474
2020-03-05,0.3962609970674486,0.3,-0.014734030609588685,-0.12498379794448655
2020-03-06,0.38269794721407624,0.1,-0.06179996424618646,-0.17905976794635114
2020-03-09,-0.028225806451612902,0.85,0.039777026090512174,-0.14640520691720194
2020-03-10,0.1228005865102639,0.0,-0.048607690566365366,-0.18789647848843127
2020-03-11,0.2456011730205278,0.1,-0.09160146592345489,-0.26228635154049096
2020-03-12,-0.21444281524926684,0.9,0.08241502927411432,-0.20148765960678683
2020-03-13,-0.04105571847507331,0.0,-0.0933507132274164,-0.27602935610338686
2020-03-16,-0.001466275659824047,0.85,0.05055673087916686,-0.23942776709548863
2020-03-17,0.10080645161290322,0.15,-0.03778327686345128,-0.26816467834597313
2020-03-18,0.24340175953079177,0.7,0.0037253133975537283,-0.26543836241741237
2020-03-19,0.4461143695014662,0.25,-0.030686287792711892,-0.28797933222975747
2020-03-20,0.344208211143695,0.35,-0.018122885551071468,-0.30088320130175505
2020-03-23,-0.6129032258064515,0.85,0.08216240314774331,-0.24344208503975007
2020-03-24,-0.5549853372434016,0.55,-0.0026796199062555756,-0.24546937268891278
2020-03-25,-0.499266862170088,1.0,0.05096488489270858,-0.2070148061199799
2020-03-26,0.5432551319648093,0.15,-0.02984276028760888,-0.23067967317256433
2020-03-27,0.09530791788856303,0.95,0.03616565653256191,-0.20285669846900511
2020-03-30,0.12133431085043987,0.2,-0.014760034688408688,-0.21462256125123524
2020-03-31,0.34017595307917886,0.25,-0.03123866202618366,-0.2391567016232976
2020-04-01,0.07258064516129031,0.9,0.0216653031272536,-0.2226728009316269
2020-04-02,0.07258064516129031,0.1,-0.013832007996307093,-0.2334247969648876
2020-04-03,0.049486803519061574,0.95,0.059265955537593874,-0.1879929850655867
2020-04-06,-0.3885630498533724,0.35,-0.004748513072834313,-0.19184881099123585
2020-04-07,-0.18255131964809382,0.85,0.030734754535512884,-0.1670104825694687
2020-04-08,-0.3980938416422287,0.65,0.00902335148622923,-0.1594941253693486
2020-04-09,0.5685483870967741,0.4,-0.011539008438071255,-0.16919272974896005
2020-04-13,-0.3222140762463343,0.65,0.02270141027123864,-0.15033223305066334
2020-04-14,-0.5238269794721407,0.15,-0.02744815328284978,-0.1736540441573854
