date,ic,hit,daily_return,drawdown
2020-01-02,0.3222140762463343,0.3,-0.003464795988230435,0.0
2020-01-03,0.15967003018060497,0.6,0.0014808842144905248,0.0
2020-01-06,-0.33049216525936276,0.2,-0.0028312359862174737,-0.002831235986217484
2020-01-07,0.08724340175953077,0.6,0.0020043234374884592,-0.0008325872613731411
2020-01-08,-0.5179618768328446,0.65,0.003681421983570199,0.0
2020-01-09,-0.09127565982404691,0.4,-0.0022611420435489638,-0.0022611420435489915
2020-01-10,-0.1941872396212413,0.7,0.0029377837093041313,0.0
2020-01-13,0.29325513196480935,0.55,-0.0012084839909996539,-0.0012084839909998202
2020-01-14,0.26796187683284456,0.65,0.0013564538327174248,0.0
2020-01-15,0.25366568914956006,0.85,0.006708716056033758,0.0
2020-01-16,-0.35850439882697943,0.4,-0.0011134585639189397,-0.0011134585639190897
2020-01-17,-0.2727272727272727,0.4,-0.00328978241469297,-0.004399577942209132
2020-01-21,-0.14222873900293254,0.4,-0.0015000435386878343,-0.005893021922431796
2020-01-22,-0.1820181475887672,0.45,-0.0013759190360115299,-0.007260832637400627
2020-01-23,-0.38782991202346034,0.15,-0.008988168685520381,-0.01618373973437881
2020-01-24,-0.16678885630498533,0.1,-0.014880632509054153,-0.03082354795982345
2020-01-27,0.2529325513196481,1.0,0.010238803369926958,-0.020900340836620623
2020-01-28,0.05278592375366568,0.45,0.000981591103693053,-0.019939265321557098
2020-01-29,0.11766862170087976,0.65,0.001288428773529737,-0.018676526871190702
2020-01-30,0.18841642228739003,0.3,-0.01457582373525853,-0.032980124842787895
2020-01-31,0.23020527859237536,0.7,0.007894131113558711,-0.025346343158879736
2020-02-03,-0.3277126099706744,0.75,0.010923776645436676,-0.014699444304889231
2020-02-04,0.17705278592375365,0.8,0.012508268579660798,-0.002375040322565969
2020-02-05,0.2095133360462849,0.7,0.0021600714168641066,-0.0002200991624164983
2020-02-06,-0.07020438119486186,0.3,-0.002649955917316299,-0.002869471826654979
2020-02-07,-0.309045918262499,0.65,0.002309426048243202,-0.0005666726113929821
2020-02-10,-0.02126099706744868,0.55,0.0030890228621173084,0.0
2020-02-11,-0.043255131964809374,0.6,0.004090827747462977,0.0
2020-02-12,0.10373900293255131,0.4,-0.0011400794638666888,-0.0011400794638667389
2020-02-13,-0.14517459505569347,0.55,-0.0003045525828950401,-0.0014442848326162716
2020-02-14,-0.4731005427256879,0.35,-0.005948473598235802,-0.0073841671406568166
2020-02-18,-0.19134897360703812,0.45,0.004953958270342224,-0.0024667897261908545
2020-02-19,0.07258064516129031,0.5,-0.003846136161802944,-0.0063034382788244026
2020-02-20,-0.1499266862170088,0.3,-0.008929812753553628,-0.015176962508844483
2020-02-21,-0.15505865102639294,0.05,-0.034435935040841574,-0.0490902646546143
2020-02-24,0.1755865102639296,0.1,-0.024246103418014094,-0.07214612043899493
2020-02-25,0.26722873900293254,0.45,0.0014973184291229456,-0.0707568277255951
2020-02-26,-0.15909090909090906,0.0,-0.037593384409582584,-0.10569022351088675
2020-02-27,0.1997800586510264,0.35,-0.0053635587509321845,-0.11048690653861915
2020-02-28,0.1510263929618768,1.0,0.04227772906558885,-0.07288031297296504
2020-03-02,-0.188049853372434,0.15,-0.026656557250962748,-0.09759413198869582
2020-03-03,-0.33651026392961875,0.95,0.035873875539327776,-0.0652213361936993
2020-03-04,-0.2071114369501466,0.15,-0.026017529488926907,-0.08954196764489941
2020-03-05,-0.32368035190615835,0.15,-0.01103327198309939,-0.09958729874507077
2020-03-06,-0.10813782991202345,0.15,-0.06563450378530662,-0.15868543959392567
2020-03-09,0.5461876832844574,0.95,0.05324412401902317,-0.11389038280065467
2020-03-10,0.3247800586510263,0.0,-0.057775870841664786,-0.16508613759552115
2020-03-11,-0.23863636363636362,0.05,-0.10129021808327601,-0.24965474479922112
2020-03-12,0.3196480938416422,1.0,0.10423338390400254,-0.1714437197533315
2020-03-13,-0.05058651026392961,0.1,-0.12446484927763124,-0.2745698522922678
2020-03-16,-0.12170087976539588,0.9,0.050433494228783037,-0.23798387512446473
2020-03-17,-0.34860703812316707,0.1,-0.056546725862588305,-0.2810733920406735
2020-03-18,0.29912023460410553,0.75,0.018106972161274777,-0.26805580796435435
2020-03-19,-0.17485337243401758,0.15,-0.0358424212571311,-0.29429046003200643
2020-03-20,-0.04618768328445748,0.3,-0.024647532989623716,-0.31168445919945975
2020-03-23,0.41568914956011727,0.85,0.10098926606058341,-0.2421719779159196
2020-03-24,0.24596774193548382,0.7,0.005415643280620856,-0.2380678516802538
2020-03-25,-0.11107038123167154,1.0,0.05410553621267343,-0.19684310423773976
2020-03-26,-0.31854838709677413,0.15,-0.0287194080097125,-0.21990929482295019
2020-03-27,-0.06268328445747799,0.95,0.029200111751602455,-0.1971305590553939
2020-03-30,0.28005865102639294,0.3,-0.011624934804688748,-0.20646386396305172
2020-03-31,0.17485337243401758,0.3,-0.029790560343292194,-0.23010375010824347
2020-04-01,-0.10117302052785922,0.9,0.028838217333734244,-0.20790131472943796
2020-04-02,-0.30938416422287385,0.2,-0.017644646978096677,-0.22187761640285153
2020-04-03,0.4395161290322581,0.9,0.05946378322854886,-0.17560751565934885
2020-04-06,0.04912023460410556,0.45,-0.001436733367474502,-0.17679194784949614
2020-04-07,-0.2921554252199413,0.8,0.03244650491990756,-0.15008172373528728
2020-04-08,0.09567448680351906,0.7,0.016850213672180123,-0.13576041917633574
2020-04-09,0.2914222873900293,0.3,-0.005542192152231491,-0.14055020099882443
2020-04-13,-0.21480938416422285,0.8,0.01945410436365167,-0.12383037491373627
2020-04-14,0.07184750733137829,0.25,-0.01802192127006657,-0.13962063491626453
2020-04-15,0.020161290322580645,0.65,-0.003096375656216387,-0.14228469263742083
2020-04-16,0.7980205278592374,0.8,0.03398489732983041,-0.11313532597847953
2020-04-17,0.31011730205278587,0.2,-0.01893712899010338,-0.12992999670719108
2020-04-20,0.10227272727272727,0.15,-0.02249778645477628,-0.1495046458419792
2020-04-21,0.1722873900293255,0.9,0.023873027171010672,-0.1292007471433465
2020-04-22,-0.2756598240469208,0.45,0.002418280580988619,-0.1270949102202238
2020-04-23,-0.19941348973607034,0.95,0.010833634653163502,-0.11763817539066279
2020-04-24,0.26502932551319647,0.8,0.012437270444527347,-0.10666400274806997
2020-04-27,0.38269794721407624,0.6,-0.006557227762298496,-0.11252181035031095
2020-04-28,-0.12060117302052785,0.7,0.017957685469094004,-0.09658475615990103
2020-04-29,0.6469941348973607,0.3,-0.005438958570448056,-0.10149839424305862
2020-04-30,0.22434017595307917,0.2,-0.019711880848463467,-0.11920955083789253
2020-05-01,-0.01319648093841642,0.6,0.0010040170955017197,-0.11832522216937913
2020-05-04,-0.27382697947214074,0.65,0.0050757165571616815,-0.11385009090151232
2020-05-05,0.313782991202346,0.3,-0.0050095354864698,-0.11828929031747326
2020-05-06,-0.1228005865102639,0.65,0.007638892237047442,-0.11155399722195791
2020-05-07,-0.13856304985337242,0.85,0.013329264435960294,-0.09971166551385735
2020-05-08,-0.36950146627565983,0.3,0.0009963429393149868,-0.09881466958844454
2020-05-11,0.18658357771260994,0.25,-0.016622865359314898,-0.1137949519996655
2020-05-12,0.6074046920821115,0.25,-0.010300896669039035,-0.12292365862669774
2020-05-13,-0.22397360703812316,0.9,0.01134284347394055,-0.11297511897180379
2020-05-14,-0.09310850439882698,0.5,0.005457282111800228,-0.10813437395584691
2020-05-15,-0.12096774193548386,0.85,0.0184966612723414,-0.09163783757046351
2020-05-18,-0.07148093841642228,0.25,-0.007025834674833693,-0.09801983994856778
2020-05-19,-0.2628299120234604,0.85,0.013315015913689566,-0.08600995976365067
2020-05-20,0.035923753665689145,0.2,-0.003054728062080875,-0.08880195078802311
2020-05-21,0.17338709677419353,0.55,-0.00013980438117043248,-0.08892934026741683
2020-05-22,0.15762463343108502,0.7,0.022795018054088314,-0.06816146813026247
2020-05-26,0.3354105571847507,0.8,0.022901236419624774,-0.046821213606997536
2020-05-27,0.3387096774193548,0.5,0.0007135492617372286,-0.046141073587663284
2020-05-28,0.13929618768328444,0.65,0.004576620866072728,-0.04177562292175496
2020-05-29,0.5168621700879765,0.7,0.0001438603268539676,-0.04163777244966893
2020-06-01,-0.12829912023460407,0.65,0.005076260574987557,-0.03677287605739776
2020-06-02,-0.02565982404692082,0.6,0.009605145894334487,-0.027520939002548928
2020-06-03,-0.07294721407624633,0.3,-0.0032041538037402713,-0.030636911484901663
2020-06-04,-0.3709677419354838,0.8,0.023311195893152867,-0.00803989863693455
2020-06-05,-0.499633431085044,0.7,0.011956057929952324,0.0
2020-06-08,0.7397360703812316,0.5,-0.006500417281100092,-0.006500417281100068
2020-06-09,0.5300586510263929,0.45,-0.006595652254241889,-0.013053195043448262
2020-06-10,-0.19391495601173017,0.1,-0.05562978020423129,-0.0679568288764495
2020-06-11,0.4596774193548387,0.85,0.015787517739059783,-0.05324218077876686
2020-06-12,0.11656891495601172,0.75,0.005805921034349204,-0.047745379641715546
2020-06-15,0.18255131964809382,0.8,0.014336827305071033,-0.0340930695991829
2020-06-16,-0.2987536656891495,0.35,-0.011265795992958821,-0.04497478002526356
2020-06-17,0.1228005865102639,0.45,-0.0018027104848106154,-0.04669641400257052
2020-06-18,-0.2448680351906158,0.35,-0.004826326050346419,-0.051297367933558546
2020-06-19,-0.06085043988269794,0.65,0.004054461184549029,-0.04745088993616575
2020-06-22,-0.252199413489736,0.5,0.0013154934725791438,-0.046197817799565666
2020-06-23,-0.05571847507331378,0.1,-0.020688539900772577,-0.06593059230346321
2020-06-24,0.14662756598240467,0.65,0.01135323658979549,-0.05532588132659444
2020-06-25,0.35630498533724336,0.15,-0.026842117645944946,-0.08068293515710534
2020-06-26,-0.10117302052785922,0.9,0.016254970665281376,-0.06573946323599145
2020-06-29,-0.006231671554252198,0.85,0.009386884193626493,-0.05696966777071244
2020-06-30,0.3574046920821114,0.55,-0.0014792028686108347,-0.058364600943332956
2020-07-01,0.07331378299120234,0.8,0.004704189454440545,-0.053934969629162666
2020-07-02,-0.02419354838709677,0.85,0.012722969705129657,-0.041898212908671906
2020-07-06,0.2807917888563049,0.3,-0.006296112014804157,-0.04793052908178308
2020-07-07,-0.07038123167155425,0.8,0.005741812243125265,-0.042463924937359177
2020-07-08,-0.5212609970674487,0.3,-0.004400196296615678,-0.0466772716287257
2020-07-09,-0.43804985337243396,0.65,0.008339803311900559,-0.038726747581344756
2020-07-10,0.31781524926686217,0.5,-0.0020578306093304464,-0.04070488510410242
2020-07-13,-0.0439882697947214,0.85,0.01408334921666295,-0.02719479699918459
2020-07-14,-0.25109970674486803,0.65,0.004165242045810076,-0.023142827865262894
2020-07-15,0.03225806451612903,0.4,-0.001290249035270069,-0.024403216889206325
2020-07-16,0.1378299120234604,0.4,-0.0006270074373353246,-0.025014923328057215
2020-07-17,0.10447214076246333,0.6,0.009338440377744568,-0.015910083320365587
2020-07-20,-0.10373900293255131,0.9,0.006640032335556034,-0.00937569445251818
2020-07-21,-0.11217008797653959,0.8,0.006704559365590768,-0.0027339949869780167
2020-07-22,0.20124633431085046,0.3,-0.011919540638730968,-0.014620947661355577
2020-07-23,-0.11510263929618768,0.2,-0.0039961143420302325,-0.0185586350247422
2020-07-24,0.00879765395894428,0.45,-0.0013188592468254985,-0.019853018044156956
2020-07-27,0.0469208211143695,0.35,-0.004095342428481108,-0.023867055565508388
2020-07-28,0.15909090909090906,0.8,0.005738899968917257,-0.018265126241034157
2020-07-29,0.30975073313782986,0.4,-0.01072509769014312,-0.02879432866791931
2020-07-30,0.16715542521994134,0.45,0.0036023776719382424,-0.02529567904265284
2020-07-31,0.22287390029325513,0.65,0.006117993337718658,-0.01933244450079019
2020-08-03,-0.12646627565982405,0.6,0.005270945061828974,-0.014163399691835665
2020-08-04,0.2690615835777126,0.65,0.011769654864459703,-0.002560443153456382
2020-08-05,0.06928152492668621,0.55,0.005627598824022001,0.0
2020-08-06,0.24853372434017595,0.65,0.006654881097511791,0.0
2020-08-07,-0.03225806451612903,0.3,0.006830008146520774,0.0
2020-08-10,-0.24926686217008792,0.3,-0.002967313893172496,-0.0029673138931723964
2020-08-11,0.35520527859237533,0.75,0.006811473388882777,0.0
2020-08-12,-0.16458944281524926,0.25,-0.005215060051635984,-0.005215060051635967
2020-08-13,0.345674486803519,0.7,0.0009432538993238045,-0.004276725278041127
2020-08-14,0.1411290322580645,0.5,0.0016700008234110336,-0.0026138665893659097
2020-08-17,-0.06011730205278592,0.45,-0.002588701678784472,-0.0051958017473223705
2020-08-18,0.3082844574780058,0.35,-0.004413625719933028,-0.009586495143027562
2020-08-19,0.33357771260997066,0.6,-0.002886075895227347,-0.012444903685702835
2020-08-20,-0.1601906158357771,0.6,0.0024242189351702478,-0.010050853921693803
2020-08-21,0.282624633431085,0.75,0.014698866592590962,0.0
2020-08-24,-0.12719941348973607,0.45,-0.0030449356598705184,-0.003044935659870518
2020-08-25,-0.1382091473131223,0.5,-0.0016181088415281259,-0.004658117464085509
2020-08-26,0.22287390029325513,0.55,0.006133220468315676,0.0
2020-08-27,0.11436950146627566,0.95,0.008035175243826582,0.0
2020-08-28,0.035557184750733134,0.2,-0.007907334638601101,-0.00790733463860116
2020-08-31,-0.14259530791788855,0.6,0.005967347480420511,-0.001987172971613105
2020-09-01,0.0377565982404692,0.9,0.01682625378844313,0.0
2020-09-02,0.19684750733137826,0.1,-0.023684356782693577,-0.023684356782693428
2020-09-03,0.3247800586510263,0.45,-0.0011157318191711565,-0.024773663211385633
2020-09-04,0.18695014662756596,0.25,-0.020558535761788607,-0.04482288873209239
2020-09-08,0.6173020527859236,0.95,0.011191807998232628,-0.03413272989847527
2020-09-09,0.1220674486803519,0.2,-0.010738818367210454,-0.044505003078928906
2020-09-10,-0.21444281524926684,0.5,0.0040687478468169344,-0.04061733486756203
2020-09-11,-0.29398826979472137,0.55,0.006369509703568722,-0.034506537672565396
2020-09-14,0.03042521994134897,0.5,0.002570677355846712,-0.03202456549174215
2020-09-15,0.3005865102639296,0.4,-0.005829988214053567,-0.03766785086641866
2020-09-16,-0.10117302052785922,0.3,-0.009413906773715952,-0.04672715600371191
2020-09-17,-0.1660557184750733,0.15,-0.010556496942682694,-0.05679037786690122
2020-09-18,0.25733137829912023,0.35,-0.00949001349727857,-0.06574144991170727
2020-09-21,0.21116304735373592,0.6,0.00628473540923174,-0.05986988212058997
2020-09-22,0.0722140762463343,0.1,-0.016608482163724365,-0.07548401641497016
2020-09-23,-0.005498533724340175,0.7,0.004623735689201037,-0.07120929886643135
2020-09-24,-0.07294721407624633,0.8,0.011083399952350718,-0.060915140053743655
2020-09-25,0.23936950146627564,0.85,0.014126721627684389,-0.047648949652509875
2020-09-28,0.12390029325513194,0.35,-0.003332297702400427,-0.05082246686946157
2020-09-29,0.01979472140762463,0.75,0.005874127065514113,-0.045246877432121746
2020-09-30,-0.05535190615835778,0.55,0.0002119905530493015,-0.045044478789642906
2020-10-01,-0.001466275659824047,0.4,-0.0036296432122668366,-0.048510626615220986
2020-10-02,0.14369501466275658,0.9,0.013137861895747066,-0.036010090632420666
2020-10-05,0.08834310850439882,0.1,-0.010870835336858122,-0.046489466203548435
2020-10-06,-0.1348973607038123,0.9,0.012086910881440502,-0.0349644693570359
2020-10-07,0.08760997067448678,0.85,0.012062668633525247,-0.023323565531311652
2020-10-08,0.37976539589442815,0.75,0.006613132115271053,-0.01686467523629831
2020-10-09,-0.1348973607038123,0.9,0.012946354309461727,-0.004136656987759668
2020-10-12,0.03042521994134897,0.4,-0.010241385497182814,-0.01433567738606123
2020-10-13,0.17998533724340174,0.35,-0.006660018886460772,-0.02090022039038053
2020-10-14,0.049486803519061574,0.5,-0.0015829651374364374,-0.02245010120757418
2020-10-15,0.3357771260997067,0.5,-0.00018198602148077915,-0.02262800162445422
2020-10-16,0.203464394585631,0.05,-0.013106200279607877,-0.035437634782844674
2020-10-19,0.09494134897360704,0.75,0.005501741987541402,-0.030130861518527174
2020-10-20,0.16055718475073313,0.3,-0.0019487266401740978,-0.03202087134616882
2020-10-21,-0.2346041055718475,0.65,0.006411760420038944,-0.025814421081642336
2020-10-22,0.14259530791788855,0.7,0.004017856186195822,-0.021900283526882336
2020-10-23,0.14186217008797652,0.1,-0.017287410835172174,-0.03880909516331854
2020-10-26,0.0689149560117302,0.45,-0.013135939405507864,-0.05143524064637839
2020-10-27,0.19868035190615835,0.0,-0.029832503482895227,-0.07973330213354701
2020-10-28,-0.03115835777126099,0.6,0.0096844653102731,-0.0708210112218598
2020-10-29,0.16165689149560114,0.4,-0.0036958579421368376,-0.0742551247672022
2020-10-30,-0.28335777126099704,0.8,0.01064984084363116,-0.06439608918416573
2020-11-02,0.08596828924383869,0.85,0.015569565831767421,-0.04982914250225967
2020-11-03,-0.01759530791788856,0.55,0.018606705961394916,-0.03214959274371265
2020-11-04,-0.3837976539589442,0.8,0.010203850277862372,-0.02227379209670144
2020-11-05,-0.1066715542521994,0.45,-0.00022465569066503751,-0.022493443853219275
2020-11-06,0.22983870967741934,0.55,0.03745209190228548,0.0
2020-11-09,-0.1063049853372434,0.45,0.0018616826441806567,0.0
2020-11-10,0.187683284457478,0.55,0.004498786627836282,0.0
2020-11-11,0.08907624633431084,0.3,-0.011523326343669885,-0.011523326343670037
2020-11-12,0.49890029325513185,0.95,0.011001021742617295,-0.0006490729647067317
2020-11-13,-0.4604105571847507,0.7,0.00427535844899694,0.0
2020-11-16,0.029325513196480937,0.4,-0.002944750385875938,-0.0029447503858760493
2020-11-17,-0.3379765395894428,0.15,-0.005769787695542885,-0.008697547496876012
2020-11-18,0.06085043988269794,0.7,0.003691329908343183,-0.0050383231057373745
