source_ledger,run_tag,experiment_id,timestamp,model_family,model_name,edge_type,directed,graph_window,lookback_window,target_type,target_horizon,split_train_end,split_val_start,split_test_start,rebalance_freq,baseline_version,prediction_rows,prediction_unique_pairs,prediction_rmse,prediction_mae,prediction_rank_ic,portfolio_final_value,portfolio_cumulative_return,portfolio_annualized_return,portfolio_annualized_volatility,portfolio_sharpe_annualized,portfolio_sortino_annualized,portfolio_max_drawdown,portfolio_turnover,runtime_train_seconds,runtime_inference_seconds,out_dir,run_key,config_hash
results/results_tuned_all.jsonl,gcn_granger_only_tuned_all,gcn_granger_only_tuned_all_1771428065_reb1,2026-02-18 15:21:05,gnn,gcn,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019999401545765003,0.01314469514397,-0.00160778863588,1.564397468012839,0.574771535345945,0.09539089700938601,0.19708354714963502,0.554129052999207,0.7086442693787971,-0.29018493241855203,0.477945859872611,35.172977924346924,20.678525924682617,experiments_tuned_all/gcn_granger_only,3591d70c5c82,legacy_config
results/results_tuned_all.jsonl,gcn_granger_only_tuned_all,gcn_granger_only_tuned_all_1771428066_reb5,2026-02-18 15:21:06,gnn,gcn,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019999401545765003,0.01314469514397,-0.00160778863588,1.649135316135523,0.6600713098077221,0.107045719187528,0.202211276737462,0.5979955747971001,0.717210304109236,-0.31721007009650504,0.134872611464968,35.172977924346924,20.678525924682617,experiments_tuned_all/gcn_granger_only,edebeee77e61,legacy_config
results/results_tuned_all.jsonl,gcn_corr_sector_granger_tuned_all,gcn_corr_sector_granger_tuned_all_1771428434_reb1,2026-02-18 15:27:14,gnn,gcn,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019937123875751,0.013138913397631001,5.6280011228362746e-05,1.521219217661017,0.532964707247602,0.08949340234409901,0.190826071195935,0.536534310044216,0.6812018871721071,-0.25114378842636503,0.5401273885350321,23.544135093688965,20.754667043685913,experiments_tuned_all/gcn_corr_sector_granger,3cbdc6fbae4c,legacy_config
results/results_tuned_all.jsonl,gcn_corr_sector_granger_tuned_all,gcn_corr_sector_granger_tuned_all_1771428435_reb5,2026-02-18 15:27:15,gnn,gcn,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019937123875751,0.013138913397631001,5.6280011228362746e-05,1.600951549840665,0.613312660940874,0.10071785979962401,0.19971255289407203,0.573634444918043,0.662571848064613,-0.33409262923451005,0.134474522292993,23.544135093688965,20.754667043685913,experiments_tuned_all/gcn_corr_sector_granger,f0a36ee2e35b,legacy_config
results/results_tuned_all.jsonl,gat_corr_only_tuned_all,gat_corr_only_tuned_all_1771429248_reb1,2026-02-18 15:40:48,gnn,gat,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020076720531110002,0.013168452906317001,0.015159966113284,1.631072910204374,0.648872936840449,0.10554334286004101,0.21610450715078103,0.562531025672602,0.6843661687554,-0.351065433535357,0.514570063694267,65.78625512123108,20.894680976867676,experiments_tuned_all/gat_corr_only,70c479a4422f,legacy_config
results/results_tuned_all.jsonl,gat_corr_only_tuned_all,gat_corr_only_tuned_all_1771429249_reb5,2026-02-18 15:40:49,gnn,gat,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020076720531110002,0.013168452906317001,0.015159966113284,1.6748603764814352,0.693138259172369,0.111435203941687,0.213993481227014,0.5908391809007321,0.7255235959705351,-0.346289290416716,0.139490445859872,65.78625512123108,20.894680976867676,experiments_tuned_all/gat_corr_only,9b3a8cc400ee,legacy_config
results/results_tuned_all.jsonl,gat_sector_only_tuned_all,gat_sector_only_tuned_all_1771429783_reb1,2026-02-18 15:49:43,gnn,gat,sector,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019981358423233002,0.013144862517934001,0.0034558957652210003,1.472636575091475,0.48745850508299005,0.082926071105429,0.20852659178968402,0.47672325598459203,0.594941785157674,-0.31764210787247105,0.5738853503184711,58.341113805770874,20.676901817321777,experiments_tuned_all/gat_sector_only,e2ff1167dddc,legacy_config
results/results_tuned_all.jsonl,gat_sector_only_tuned_all,gat_sector_only_tuned_all_1771429784_reb5,2026-02-18 15:49:44,gnn,gat,sector,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019981358423233002,0.013144862517934001,0.0034558957652210003,1.817587135668736,0.835880956244724,0.129631923830886,0.21305961078071703,0.669624038956466,0.8043923846794161,-0.318447808849727,0.144108280254777,58.341113805770874,20.676901817321777,experiments_tuned_all/gat_sector_only,602700f1cd84,legacy_config
results/results_tuned_all.jsonl,gat_granger_only_tuned_all,gat_granger_only_tuned_all_1771430273_reb1,2026-02-18 15:57:53,gnn,gat,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019998195665165003,0.013143600720930002,-0.0075959821047740005,1.5188657657728561,0.531811222716797,0.089328872087871,0.213689887264866,0.499492037367381,0.6320059122768851,-0.32346923687715,0.556210191082802,58.68906807899475,20.962454080581665,experiments_tuned_all/gat_granger_only,6045f2f78d7b,legacy_config
results/results_tuned_all.jsonl,gat_granger_only_tuned_all,gat_granger_only_tuned_all_1771430274_reb5,2026-02-18 15:57:54,gnn,gat,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019998195665165003,0.013143600720930002,-0.0075959821047740005,1.807734131983757,0.8231416452077971,0.128054831499719,0.21766730124305703,0.65499480250773,0.8036526352356561,-0.35199981165231903,0.13542993630573202,58.68906807899475,20.962454080581665,experiments_tuned_all/gat_granger_only,3fccfa77ecde,legacy_config
results/results_tuned_all.jsonl,gat_corr_sector_granger_tuned_all,gat_corr_sector_granger_tuned_all_1771431245_reb1,2026-02-18 16:14:05,gnn,gat,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020004810644724,0.013157623236368002,-0.007697759998567001,1.43792772173391,0.44815402330478105,0.077123201532362,0.20745825672315202,0.455038751658113,0.564603251906964,-0.32119661841893804,0.5822452229299361,130.02531814575195,21.54154109954834,experiments_tuned_all/gat_corr_sector_granger,cfd37ef33612,legacy_config
results/results_tuned_all.jsonl,gat_corr_sector_granger_tuned_all,gat_corr_sector_granger_tuned_all_1771431246_reb5,2026-02-18 16:14:06,gnn,gat,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020004810644724,0.013157623236368002,-0.007697759998567001,1.853076738280619,0.8662555102544791,0.13335721489138402,0.20645301570933303,0.702959157940076,0.863224940163526,-0.308935219402487,0.146894904458598,130.02531814575195,21.54154109954834,experiments_tuned_all/gat_corr_sector_granger,8c68d217e66e,legacy_config
results/results_tuned_all.jsonl,tgcn_static_corr_only_tuned_all,tgcn_static_corr_only_tuned_all_1771433315_reb1,2026-02-18 16:48:35,gnn,tgcn_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019953487356717002,0.013147438222743,-0.0006028948413760001,1.3712052649495161,0.38685651398278403,0.067816855910588,0.20061819690780502,0.41626622771915306,0.5182666073367881,-0.32801945306108904,0.580254777070063,1075.3046219348907,21.738582849502563,experiments_tuned_all/tgcn_static_corr_only,bc3875a10e37,legacy_config
results/results_tuned_all.jsonl,tgcn_static_corr_only_tuned_all,tgcn_static_corr_only_tuned_all_1771433316_reb5,2026-02-18 16:48:36,gnn,tgcn_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019953487356717002,0.013147438222743,-0.0006028948413760001,1.728969438708621,0.748704289462082,0.11865938753181202,0.21301244974465702,0.623133889908494,0.7306557032738631,-0.33500199501223304,0.14108280254777,1075.3046219348907,21.738582849502563,experiments_tuned_all/tgcn_static_corr_only,f07e6065a953,legacy_config
results/results_tuned_all.jsonl,tgat_static_corr_only_tuned_all,tgat_static_corr_only_tuned_all_1771575958_reb1,2026-02-20 08:25:58,gnn,tgat_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.01999388727546,0.013127782372819,0.0036864569434970004,1.548535643084901,0.5568527287561841,0.09287868835781901,0.222551668086254,0.505537902903453,0.646008480083869,-0.339228011243069,0.464570063694267,139818.84152507782,22.61193299293518,experiments_tuned_all/tgat_static_corr_only,d1fbb8e24eb9,legacy_config
results/results_tuned_all.jsonl,tgat_static_corr_only_tuned_all,tgat_static_corr_only_tuned_all_1771575958_reb5,2026-02-20 08:25:58,gnn,tgat_static,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.01999388727546,0.013127782372819,0.0036864569434970004,1.9014424959380412,0.911655021693166,0.138835892120091,0.22189351421036801,0.69226219496076,0.8590518755868041,-0.34548144579072904,0.125159235668789,139818.84152507782,22.61193299293518,experiments_tuned_all/tgat_static_corr_only,9bdee7f1b541,legacy_config
results/results_tuned_all.jsonl,graphlasso_linear_tuned_all,graphlasso_linear_tuned_all_1772041294_reb1,2026-02-25 17:41:34,xgboost,graphlasso_linear,graphlasso,False,2010-01-01..2020-01-01,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020002283050528,0.013127531253621,0.006435047221727001,1.401273809829456,0.414350072454211,0.07203084071039201,0.22193672901048303,0.415966338140386,0.531119450934259,-0.32232673502708303,0.555095541401273,25.2472083568573,0.0007169246673580001,experiments_tuned_all/graphlasso_linear,96768bf853ce,113d64fe54b5
results/results_tuned_all.jsonl,graphlasso_linear_tuned_all,graphlasso_linear_tuned_all_1772041295_reb5,2026-02-25 17:41:35,xgboost,graphlasso_linear,graphlasso,False,2010-01-01..2020-01-01,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020002283050528,0.013127531253621,0.006435047221727001,1.720628900385555,0.7366852879547511,0.11711250581207601,0.22146125309826803,0.602923245858214,0.7369788606180081,-0.357221223063237,0.135987261146496,25.2472083568573,0.0007169246673580001,experiments_tuned_all/graphlasso_linear,a0689a22bcaa,113d64fe54b5
results/results_tuned_all.jsonl,mlp_tuned_all,mlp_tuned_all_1772203207_reb1,2026-02-27 14:40:07,mlp,mlp,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v2,40192,40192,0.019975198214740003,0.013146037612126,-0.0028926887542900003,2.220050429438613,1.232759773899911,0.17487210424978,0.20892689616984503,0.8702984391604671,1.121565885043492,-0.28062674388166003,0.509952229299363,35.315099000930786,19.4992458820343,experiments_tuned_all/mlp,9eb683c0b5de,2f660908496d
results/results_tuned_all.jsonl,mlp_tuned_all,mlp_tuned_all_1772203208_reb5,2026-02-27 14:40:08,mlp,mlp,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v2,40192,40192,0.019975198214740003,0.013146037612126,-0.0028926887542900003,2.099649078618426,1.11166914943941,0.161801527391667,0.21573220689895703,0.798272258944222,0.9615437663559371,-0.33046400953286503,0.13805732484076402,35.315099000930786,19.4992458820343,experiments_tuned_all/mlp,d7b09cd9d2de,2f660908496d
results/results.jsonl,xgb_raw,xgb_raw_1771282536_reb1,2026-02-16 22:55:36,xgboost,xgb_raw,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019947379740142,0.013107034237569001,0.008801086458617,1.503081825414194,0.509559545848257,0.086135395987986,0.202698861092434,,,-0.31174350295177905,0.582722929936305,0.861003160476684,0.015546083450317001,experiments/xgb_raw,,
results/results.jsonl,xgb_raw,xgb_raw_1771282537_reb5,2026-02-16 22:55:37,xgboost,xgb_raw,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019947379740142,0.013107034237569001,0.008801086458617,1.833378628074269,0.841279804179022,0.13029764839830302,0.206133527933018,,,-0.33124778924294,0.13925159235668702,0.861003160476684,0.015546083450317001,experiments/xgb_raw,,
results/results.jsonl,lstm,lstm_1771282799_reb1,2026-02-16 22:59:59,lstm,lstm,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020037655371170002,0.013169270970445,0.002284211950072,1.815768392670026,0.8238210331083171,0.128139159894537,0.20316496122098301,,,-0.31588249454780903,0.23749999999999902,243.98795676231384,11.100013971328735,experiments/lstm,,
results/results.jsonl,lstm,lstm_1771282799_reb5,2026-02-16 22:59:59,lstm,lstm,none,False,,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020037655371170002,0.013169270970445,0.002284211950072,1.911408049717064,0.9198848366340311,0.13981788108210402,0.20691653418247502,,,-0.35837177773974005,0.12348726114649601,243.98795676231384,11.100013971328735,experiments/lstm,,
results/results.jsonl,xgb_node2vec_corr,xgb_node2vec_corr_1771283062_reb1,2026-02-16 23:04:22,xgboost,xgb_node2vec,node2vec_correlation,False,2000-03-29..2015-12-31,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019940051816401003,0.013097941587464001,0.013589118640618,1.538667396708434,0.548339563489055,0.091677039332131,0.203281853248566,,,-0.320670824958871,0.586305732484076,248.54894089698792,0.049585819244384,experiments/xgb_node2vec_corr,,
results/results.jsonl,xgb_node2vec_corr,xgb_node2vec_corr_1771283063_reb5,2026-02-16 23:04:23,xgboost,xgb_node2vec,node2vec_correlation,False,2000-03-29..2015-12-31,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019940051816401003,0.013097941587464001,0.013589118640618,1.948251447808269,0.9604982874918161,0.14461521391512702,0.20399663076218202,,,-0.319226896797109,0.139490445859872,248.54894089698792,0.049585819244384,experiments/xgb_node2vec_corr,,
results/results.jsonl,gcn_corr_only,gcn_corr_only_1771283202_reb1,2026-02-16 23:06:42,gnn,gcn,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020009058674316002,0.013168537576304,0.00423778012653,1.530758503102158,0.54551920681665,0.091277776105187,0.204302291786276,,,-0.29541496548940105,0.5341560509554141,109.77868962287903,21.41129493713379,experiments/gcn_corr_only,,
results/results.jsonl,gcn_corr_only,gcn_corr_only_1771283203_reb5,2026-02-16 23:06:43,gnn,gcn,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020009058674316002,0.013168537576304,0.00423778012653,1.9210978425497411,0.9396224863802081,0.14215935546994402,0.206549038564245,,,-0.322936217036256,0.143869426751592,109.77868962287903,21.41129493713379,experiments/gcn_corr_only,,
results/results.jsonl,gcn_sector_only,gcn_sector_only_1771283322_reb1,2026-02-16 23:08:42,gnn,gcn,sector,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019990163248939003,0.013138590085995001,0.015262394162166001,1.968892251818249,0.9847223633705181,0.147438903340744,0.214855362882851,,,-0.33324707370197904,0.523726114649681,85.639230966568,21.76966881752014,experiments/gcn_sector_only,,
results/results.jsonl,gcn_sector_only,gcn_sector_only_1771283324_reb5,2026-02-16 23:08:44,gnn,gcn,sector,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019990163248939003,0.013138590085995001,0.015262394162166001,1.934932603417483,0.9504896756391521,0.14344040899413502,0.219457114207518,,,-0.35385037715538004,0.13328025477707,85.639230966568,21.76966881752014,experiments/gcn_sector_only,,
results/results.jsonl,gcn_granger_only,gcn_granger_only_1771283458_reb1,2026-02-16 23:10:58,gnn,gcn,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019929752718940003,0.013115213296405002,0.016541811477636,1.7376416965657782,0.75151462191604,0.11901985934974,0.202557716082017,,,-0.29260598780463803,0.5936305732484071,99.50034189224243,21.051489114761353,experiments/gcn_granger_only,,
results/results.jsonl,gcn_granger_only,gcn_granger_only_1771283459_reb5,2026-02-16 23:10:59,gnn,gcn,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019929752718940003,0.013115213296405002,0.016541811477636,1.986668111145695,1.00252920521137,0.14949704764489402,0.21088089292231202,,,-0.318716836041387,0.14562101910828001,99.50034189224243,21.051489114761353,experiments/gcn_granger_only,,
results/results.jsonl,gcn_corr_sector_granger,gcn_corr_sector_granger_1771283603_reb1,2026-02-16 23:13:23,gnn,gcn,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.020026822217278,0.013186111208218,0.009274505206869,1.7107648418350752,0.7278194170427541,0.115965947781237,0.20469027146753901,,,-0.27260297612254203,0.5269108280254771,108.27492928504944,22.08402395248413,experiments/gcn_corr_sector_granger,,
results/results.jsonl,gcn_corr_sector_granger,gcn_corr_sector_granger_1771283604_reb5,2026-02-16 23:13:24,gnn,gcn,corr+sector+granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.020026822217278,0.013186111208218,0.009274505206869,1.659821001109171,0.676367718344918,0.109217641533476,0.21042625476986002,,,-0.33461431514135703,0.14044585987261102,108.27492928504944,22.08402395248413,experiments/gcn_corr_sector_granger,,
results/results.jsonl,gat_corr_only,gat_corr_only_1771283888_reb1,2026-02-16 23:18:08,gnn,gat,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.01996662840225,0.013142530676067,-0.006618227227731001,1.313342699173566,0.319986316106115,0.057281618083008,0.21472074056219,,,-0.33511673474525605,0.543312101910828,249.06005096435547,22.659889936447144,experiments/gat_corr_only,,
results/results.jsonl,gat_corr_only,gat_corr_only_1771283889_reb5,2026-02-16 23:18:09,gnn,gat,corr,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.01996662840225,0.013142530676067,-0.006618227227731001,1.585975568386557,0.5939983138187821,0.09806119663873,0.219538268925584,,,-0.357897179427199,0.139490445859872,249.06005096435547,22.659889936447144,experiments/gat_corr_only,,
results/results.jsonl,gat_sector_only,gat_sector_only_1771284087_reb1,2026-02-16 23:21:27,gnn,gat,sector,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019904088049881002,0.013130382199101,-0.0020282225656,1.380095459217998,0.395015693314752,0.06907434379702501,0.20339067703552802,,,-0.317845736989675,0.556847133757961,163.98522520065308,21.780679941177368,experiments/gat_sector_only,,
results/results.jsonl,gat_sector_only,gat_sector_only_1771284088_reb5,2026-02-16 23:21:28,gnn,gat,sector,False,2000-06-26..2024-12-27,60,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019904088049881002,0.013130382199101,-0.0020282225656,1.7536773785700521,0.772636412775752,0.12171438591214301,0.20626637927069202,,,-0.31599319939013004,0.142356687898089,163.98522520065308,21.780679941177368,experiments/gat_sector_only,,
results/results.jsonl,gat_granger_only,gat_granger_only_1771284274_reb1,2026-02-16 23:24:34,gnn,gat,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,1,price_bh_v2_eqw_v1,40192,40192,0.019937337451208,0.013115170393100001,-0.0006376135493440001,1.4915439772110461,0.504898776174272,0.08546173895011,0.21642536991753303,,,-0.32198464021676404,0.5644904458598721,140.94745326042175,29.64570379257202,experiments/gat_granger_only,,
results/results.jsonl,gat_granger_only,gat_granger_only_1771284275_reb5,2026-02-16 23:24:35,gnn,gat,granger,True,2000-06-26..2024-12-27,250,regression,1,2015-12-31,2016-01-01,2020-01-01,5,price_bh_v2_eqw_v1,40192,40192,0.019937337451208,0.013115170393100001,-0.0006376135493440001,1.949791196688085,0.967248991999442,0.145404903065482,0.219989907983376,,,-0.348692130171517,0.14546178343949,140.94745326042175,29.64570379257202,experiments/gat_granger_only,,
