date,ic,hit,daily_return,drawdown
2020-01-02,0.18145161290322578,0.2,-0.004672833270158686,0.0
2020-01-03,0.01979472140762463,0.45,0.004012966912677711,0.0
2020-01-06,-0.08321114369501466,0.2,-0.0016821977652827587,-0.001682197765282778
2020-01-07,-0.07038123167155425,0.6,0.0022572620947275586,0.0
2020-01-08,-0.14772727272727273,0.75,0.0039047320652809666,0.0
2020-01-09,0.22287390029325513,0.4,-0.0011210017006234429,-0.0011210017006234585
2020-01-10,0.2719941348973607,0.7,0.005532737524909102,0.0
2020-01-13,-0.11180351906158356,0.5,-0.0023809876664895317,-0.0023809876664895313
2020-01-14,-0.23423753665689148,0.5,0.0024776416614829054,0.0
2020-01-15,-0.23093841642228732,0.75,0.00711834564946695,0.0
2020-01-16,-0.005131964809384164,0.6,0.0015501414263510598,0.0
2020-01-17,-0.2313049853372434,0.45,-0.0033501799168674387,-0.0033501799168674795
2020-01-21,0.2921554252199413,0.6,-0.0025968911264015572,-0.0059383709907712134
2020-01-22,-0.06048387096774193,0.5,0.0011377893011371139,-0.004807338304613551
2020-01-23,0.2126099706744868,0.25,-0.008794809597416159,-0.01355986827697031
2020-01-24,0.33614369501466274,0.3,-0.009285170930401413,-0.022719133512626333
2020-01-27,-0.4886363636363636,0.75,0.004353437801525542,-0.01846460204575262
2020-01-28,0.3537390029325513,0.55,0.002072638070791215,-0.016430234412123434
2020-01-29,-0.13233137829912023,0.6,-0.0013389164529785313,-0.01774715215392142
2020-01-30,0.5454545454545454,0.25,-0.008494282524392325,-0.0260906853539149
2020-01-31,-0.024926686217008793,0.65,0.006685070167917011,-0.019580033248317807
2020-02-03,-0.15799120234604103,0.8,0.007604544195444044,-0.01212438628105883
2020-02-04,-0.34750733137829903,0.65,0.01160262578752669,-0.000662435210454615
2020-02-05,0.1312316715542522,0.6,0.0009616210533701007,0.0
2020-02-06,0.1099706744868035,0.4,-0.002551621593454669,-0.002551621593454678
2020-02-07,-0.24266862170087974,0.7,0.0063377210957800715,0.0
2020-02-10,-0.0344574780058651,0.6,0.0006805066598163586,0.0
2020-02-11,-0.11033724340175952,0.6,0.00757242734964127,0.0
2020-02-12,0.16202346041055718,0.45,-0.0007824658252285511,-0.0007824658252284511
2020-02-13,0.05718475073313783,0.65,0.0017032094246329688,0.0
2020-02-14,-0.01942815249266862,0.45,-0.001653332720682919,-0.0016533327206829096
2020-02-18,0.38599706744868034,0.65,0.008013239227207432,0.0
2020-02-19,-0.13379765395894427,0.4,-0.005115261339417039,-0.005115261339417088
2020-02-20,-0.11510263929618768,0.35,-0.010613866554782265,-0.015674835192949876
2020-02-21,-0.28629032258064513,0.0,-0.03789187491132908,-0.05297276120989203
2020-02-24,0.48130498533724336,0.1,-0.02327179053792444,-0.07501178074472437
2020-02-25,-0.0502199413489736,0.35,-0.002815041815629424,-0.07761566126089259
2020-02-26,0.34934017595307915,0.15,-0.03502905770634513,-0.10992591549001374
2020-02-27,-0.3782991202346041,0.25,-0.009514656139131673,-0.1183946643424788
2020-02-28,-0.4002932551319648,0.9,0.037840394680943266,-0.08503437048837259
2020-03-02,0.374266862170088,0.2,-0.020624385448716802,-0.10390497430374823
2020-03-03,0.033357771260997066,0.9,0.035703489809771456,-0.0719112546852152
2020-03-04,0.7052785923753665,0.15,-0.02609484494992461,-0.09612958659397464
