date,ic,hit
2020-01-02,0.03687273620695575,0.55
2020-01-27,0.01165656825931202,0.65
2020-02-19,-0.017914989385564364,0.35
2020-03-12,-0.024453256428743093,0.45
2020-04-03,0.008093775391675537,0.7
2020-04-28,-0.008522572841922158,0.5
2020-05-20,0.0037617230862544483,0.5
2020-06-12,0.06383494194593359,0.4
2020-07-07,-0.04409094582918484,0.45
2020-07-29,-0.09897085035648483,0.7
2020-08-20,-0.04300473644156052,0.45
2020-09-14,0.06305757216313573,0.7
2020-10-06,0.04220230962343712,0.45
2020-10-28,-0.04803975478167618,0.6
2020-11-19,-0.021517837608955193,0.65
2020-12-14,-0.022464480766710603,0.5
2021-01-07,-0.08437752128609194,0.3
2021-02-01,0.04725623276227098,0.65
2021-02-24,0.02303185904258363,0.4
2021-03-18,0.01969821814811,0.65
2021-04-12,0.0009840168343232512,0.6
2021-05-04,-0.00012919356038498074,0.65
2021-05-26,-0.057393145244343594,0.6
2021-06-18,-0.1048863060905689,0.55
2021-07-13,-0.04316218271134457,0.35
2021-08-04,0.0011581822707453565,0.4
2021-08-26,0.003629310862773372,0.5
2021-09-20,0.09352666263454601,0.55
2021-10-12,0.11406535464270147,0.65
2021-11-03,0.000504883069546011,0.4
2021-11-26,-0.07220337516164842,0.35
2021-12-20,-0.03712933518156121,0.5
2022-01-12,-0.002460578529657477,0.5
2022-02-04,-0.03540252243050549,0.4
2022-03-01,0.020565290223275082,0.65
2022-03-23,-0.010007002380380174,0.45
2022-04-14,-0.06673057501058582,0.35
2022-05-09,0.0639930126400476,0.35
2022-06-01,-0.12492302030761837,0.2
2022-06-24,0.0025675096702944575,0.6
2022-07-19,0.017504207899176092,0.5
2022-08-10,-0.044524034830226246,0.45
2022-09-01,-0.11388184359300074,0.2
2022-09-26,0.022422727051647384,0.4
2022-10-18,0.07461290211830948,0.65
2022-11-09,0.007816523503583703,0.35
2022-12-02,0.047345730536067686,0.35
2022-12-27,0.04643466900699237,0.5
2023-01-20,0.01240504077520966,0.5
2023-02-13,-0.03125795794910449,0.3
2023-03-08,0.05261875017476336,0.6
2023-03-30,-0.0453378242032223,0.35
2023-04-24,0.051692985647354334,0.5
2023-05-16,0.0593517951692693,0.5
2023-06-08,-0.03470675475789931,0.4
2023-07-03,0.08782748108856617,0.5
2023-07-26,0.015414088504430504,0.4
2023-08-17,0.020860290103028742,0.7
2023-09-11,0.02889555052867899,0.45
2023-10-03,-0.0768792948480736,0.3
2023-10-25,0.04029766196312699,0.55
2023-11-16,0.01796559432358352,0.5
2023-12-11,-0.05829795895139833,0.4
2024-01-04,0.060486727585380574,0.7
2024-01-29,0.01880226751238828,0.45
2024-02-21,0.11182927781401632,0.7
2024-03-14,-0.04220588591608586,0.55
2024-04-08,0.015557319015408256,0.35
2024-04-30,0.08198489231068538,0.7
2024-05-22,0.026126603609480322,0.55
2024-06-14,-0.03222177091395837,0.35
2024-07-10,0.011570915015850128,0.65
2024-08-01,-0.013543735002759225,0.7
2024-08-23,-0.03796203099523457,0.55
2024-09-17,0.11996748881978353,0.65
2024-10-09,0.0036340494501092913,0.55
2024-10-31,0.04466431489683112,0.55
2024-11-22,-0.03874322996625694,0.4
2024-12-17,-0.09068150606546119,0.25
