run_tag,model_name,edge_type,rebalance_freq,rebalance_label,cost_bps,cost_label,strategy_label,portfolio_final_value,portfolio_annualized_return,portfolio_sharpe_annualized,portfolio_max_drawdown,portfolio_turnover,n_points,turnover_definition,cost_formula
xgb_raw_tuned_all,xgb_raw,none,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),2.188605527063555,0.17087056511718557,0.8973677943326156,-0.2850224955854418,0.6022292993630574,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_tuned_all,xgb_raw,none,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.4995337597014413,0.08543983179181547,0.5114867454119495,-0.29150733539639606,0.6022292993630574,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_tuned_all,xgb_raw,none,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),1.0272873079997749,0.006217793247661918,0.12582473063147462,-0.3275280387141427,0.6022292993630574,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgat_static_corr_only_tuned_all,tgat_static,corr,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),2.072898182545929,0.1586177894435432,0.7685816246036761,-0.3359287714107736,0.4645700636942675,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgat_static_corr_only_tuned_all,tgat_static,corr,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.548535643084898,0.09287868835781898,0.5055382635013065,-0.33922801124306956,0.4645700636942675,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgat_static_corr_only_tuned_all,tgat_static,corr,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),1.156722238362907,0.030852788522317542,0.24249655982483653,-0.34483387226959095,0.4645700636942675,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_granger_only_tuned_all,gat,granger,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),2.153474792425452,0.16824986581105628,0.8273066300028001,-0.31992790057552045,0.5562101910828025,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_granger_only_tuned_all,gat,granger,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.5188657657728544,0.0893288720878711,0.4994924084280031,-0.32346923687715046,0.5562101910828025,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_granger_only_tuned_all,gat,granger,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),1.0711577089479634,0.015718042469524685,0.1715539148881248,-0.3269930085687849,0.5562101910828025,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_sector_only_tuned_all,gat,sector,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),2.111495650707417,0.16400116236627382,0.823761946537795,-0.3123776955438391,0.5738853503184713,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_sector_only_tuned_all,gat,sector,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.4726365750914707,0.08292607110542849,0.4767236188997957,-0.31764210787247105,0.5738853503184713,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_sector_only_tuned_all,gat,sector,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),1.0269512505457004,0.0074742739152668936,0.12990765912544644,-0.3234066929175117,0.5738853503184713,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),2.0725638177389407,0.15898232625245345,0.808884119047596,-0.3158435118350763,0.5822452229299364,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.4379277217339062,0.07712320153236196,0.4550390998494233,-0.3211966184189379,0.5822452229299364,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),0.9975065115597788,0.0010225155134671038,0.10137996953185341,-0.3265098651669981,0.5822452229299364,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_only_tuned_all,gcn,corr,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),1.978494492815948,0.14798014203176502,0.8197230918733206,-0.24708102940215126,0.557484076433121,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_only_tuned_all,gcn,corr,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.3941075266378489,0.07022142204689974,0.44737890695329685,-0.2545580763399169,0.557484076433121,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_only_tuned_all,gcn,corr,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),0.9822205070067773,-0.002292688775136442,0.07542138688327281,-0.3025003703360949,0.557484076433121,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgcn_static_corr_only_tuned_all,tgcn_static,corr,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),1.9740514195996706,0.14869496092705603,0.7811239506131014,-0.28922127672827513,0.5802547770700638,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgcn_static_corr_only_tuned_all,tgcn_static,corr,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.371205264949513,0.06781685591058784,0.4162665571021098,-0.32801945306108893,0.5802547770700638,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgcn_static_corr_only_tuned_all,tgcn_static,corr,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),0.9523368271629666,-0.00739231325004075,0.05179855523472411,-0.36471302039881026,0.5802547770700638,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,1,reb=1,0,gross (0 bps),Top K long-only (equal weight within Top K),1.985555852881959,0.14955973605803652,0.7312142388861274,-0.31788586612002157,0.5550955414012739,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,1,reb=1,5,net (5 bps),Top K long-only (equal weight within Top K),1.4012738098294537,0.07203084071039156,0.41596633814038453,-0.3223267350270832,0.5550955414012739,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,1,reb=1,10,net (10 bps),Top K long-only (equal weight within Top K),0.9888210876638415,-0.0002906098767053722,0.1008040420314391,-0.3388019287849974,0.5550955414012739,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_tuned_all,xgb_node2vec,node2vec_correlation,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.190442721435154,0.1717378476972582,0.8919121202492275,-0.3275175814621586,0.13614649681528662,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_tuned_all,xgb_node2vec,node2vec_correlation,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),2.011157102306565,0.1519496277587058,0.8058308631359704,-0.32841801947119,0.13614649681528662,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_node2vec_corr_tuned_all,xgb_node2vec,node2vec_correlation,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.8464896288564203,0.13248873062308442,0.7196035502912903,-0.3293175949752174,0.13614649681528662,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
mlp_tuned_all,mlp,none,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.0996490786184245,0.1618015273916671,0.7982722589442207,-0.3304640095328649,0.13805732484076436,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
mlp_tuned_all,mlp,none,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.925387891440757,0.14189483408407355,0.7176979382565201,-0.33166732654591236,0.13805732484076436,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
mlp_tuned_all,mlp,none,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.7655340344274293,0.1223222015242702,0.6370403288598441,-0.33286897711895724,0.13805732484076436,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_tuned_all,xgb_raw,none,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.044670355765633,0.15499799969588945,0.8284608548461,-0.3103494685450531,0.14020700636942676,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_tuned_all,xgb_raw,none,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.8725595579086163,0.13491434348428832,0.7389786610217435,-0.3116844591994594,0.14020700636942676,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
xgb_raw_tuned_all,xgb_raw,none,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.7148809783779009,0.11517275738327037,0.649332395023238,-0.3130174106668102,0.14020700636942676,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
lstm_tuned_all,lstm,none,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.060379844104332,0.1582725652995549,0.7906640010943905,-0.34649145352065336,0.1285031847133758,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
lstm_tuned_all,lstm,none,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.9007722009428705,0.13980094613473293,0.7143467763991177,-0.34730338272805417,0.1285031847133758,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
lstm_tuned_all,lstm,none,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.7534804433365263,0.12161778279544588,0.6379436367724989,-0.34811456734498347,0.1285031847133758,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.0319621950489886,0.1543908686893969,0.7923950541295828,-0.30794288226268474,0.14689490445859874,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.853076738280611,0.13335721489138375,0.7029596984567954,-0.30893521940248736,0.14689490445859874,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_sector_granger_tuned_all,gat,corr+sector+granger,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.689880002802835,0.1126989883118159,0.6133931372307504,-0.30992651149774075,0.14689490445859874,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgat_static_corr_only_tuned_all,tgat_static,corr,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.0568565468125755,0.15681323812340398,0.7633412888584366,-0.3446593429445227,0.1251592356687898,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgat_static_corr_only_tuned_all,tgat_static,corr,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.9014424959380363,0.13883589212009118,0.6922626902128038,-0.3454814457907296,0.1251592356687898,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgat_static_corr_only_tuned_all,tgat_static,corr,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.7577227473231387,0.12113175494369632,0.6211280145850255,-0.34635669449571327,0.1251592356687898,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_sector_only_tuned_all,gcn,sector,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),2.036749007516815,0.15562174526597672,0.7758948773901884,-0.3391569666300507,0.14299363057324843,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_sector_only_tuned_all,gcn,sector,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.8619824557320723,0.13512189217495596,0.6916383191975207,-0.3401807945475046,0.14299363057324843,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_sector_only_tuned_all,gcn,sector,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.7021541754801333,0.11497814437608378,0.6072712470374364,-0.34120351385656833,0.14299363057324843,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_sector_only_tuned_all,gat,sector,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.9895849614364618,0.15019486112888192,0.7546924616506309,-0.3177354185310972,0.1441082802547771,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_sector_only_tuned_all,gat,sector,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.8175871356687316,0.12963192383088584,0.669624537875619,-0.318447808849727,0.1441082802547771,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_sector_only_tuned_all,gat,sector,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.6604005484237394,0.10942891209651884,0.5844483020207158,-0.3191596836012155,0.1441082802547771,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_granger_only_tuned_all,gat,granger,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.9680782557798877,0.14733792971002346,0.7332911405765673,-0.3511664402560287,0.1354299363057325,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_granger_only_tuned_all,gat,granger,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.807734131983753,0.1280548314997192,0.6549952801963889,-0.3519998116523184,0.1354299363057325,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_granger_only_tuned_all,gat,granger,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.660403381794837,0.10908914273193182,0.5766181731238426,-0.352832382236545,0.1354299363057325,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_only_tuned_all,gcn,corr,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.8224860257447533,0.12921731208841258,0.7174711009428875,-0.30520328823612575,0.13630573248407646,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_only_tuned_all,gcn,corr,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.6730679324288686,0.11011394271512276,0.62920061953478,-0.3061960285976463,0.13630573248407646,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_only_tuned_all,gcn,corr,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.535852054726173,0.09132697039187976,0.5408292200022349,-0.3071877446770528,0.13630573248407646,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgcn_static_corr_only_tuned_all,tgcn_static,corr,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.8890051163809596,0.13859027180136185,0.7064571413857983,-0.3341126385790405,0.14108280254777072,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgcn_static_corr_only_tuned_all,tgcn_static,corr,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.7289694387086185,0.1186593875318116,0.6231343542918587,-0.3350019950122337,0.14108280254777072,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
tgcn_static_corr_only_tuned_all,tgcn_static,corr,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.5824363360212468,0.09906970278946114,0.5397119348852208,-0.33589048399642085,0.14108280254777072,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.8739447019148263,0.13629337139424869,0.6802614741103574,-0.3565092419799294,0.1359872611464968,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.7206289003855508,0.1171125058120761,0.6029232458582131,-0.3572212230632371,0.1359872611464968,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
graphlasso_linear_tuned_all,graphlasso_linear,graphlasso,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.5798073977862193,0.09824861762020509,0.5255233927306572,-0.3579326125049004,0.1359872611464968,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_granger_only_tuned_all,gcn,granger,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.794734638728682,0.1258846693727631,0.68181125325922,-0.31588807356567705,0.13487261146496815,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_granger_only_tuned_all,gcn,granger,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.6491353161355176,0.10704571918752759,0.5979960442509102,-0.3172100700965057,0.13487261146496815,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_granger_only_tuned_all,gcn,granger,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.5153018257318616,0.08851541402036234,0.5140630441356215,-0.31853005100234144,0.13487261146496815,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_only_tuned_all,gat,corr,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.8280303878419122,0.13100697682292184,0.6727832401391802,-0.34534488907487226,0.13949044585987264,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_only_tuned_all,gat,corr,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.6748603764814263,0.11143520394168682,0.5908396191982513,-0.3462892904167163,0.13949044585987264,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gat_corr_only_tuned_all,gat,corr,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.5344739148838078,0.09219495812611567,0.5087900759966095,-0.3472327093412778,0.13949044585987264,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,5,reb=5,0,gross (0 bps),Top K long-only (equal weight within Top K),1.741901769971859,0.11939807441237837,0.6583249432451401,-0.3330665035134932,0.13447452229299367,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,5,reb=5,5,net (5 bps),Top K long-only (equal weight within Top K),1.6009515498406564,0.10071785979962322,0.5736349008815946,-0.33409262923451066,0.13447452229299367,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,5,reb=5,10,net (10 bps),Top K long-only (equal weight within Top K),1.4713606324674162,0.08234263765286975,0.48884294121920446,-0.33516669784328834,0.13447452229299367,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates
