date,buy_and_hold
2020-10-20,1.4239822304203968
2020-10-21,1.4158574103646735
2020-10-22,1.4131652574479068
2020-10-23,1.4207848615408887
2020-10-26,1.3991537617961802
2020-10-27,1.4093399210931126
2020-10-28,1.3477100490246015
2020-10-29,1.3725499040753673
2020-10-30,1.3299878805572403
2020-11-02,1.3407254732445038
2020-11-03,1.3706010051751953
2020-11-04,1.429401035270794
2020-11-05,1.464065536502391
2020-11-06,1.467918298740057
2020-11-09,1.4369410284414246
2020-11-10,1.4134912242370101
2020-11-11,1.4446130456592698
2020-11-12,1.4406458862924347
2020-11-13,1.4434743304405644
2020-11-16,1.4571193966175264
2020-11-17,1.4492952710811433
2020-11-18,1.4369709653697993
2020-11-19,1.436731128069805
2020-11-20,1.4219539643874983
2020-11-23,1.4159936069534995
2020-11-24,1.4228535832327989
2020-11-25,1.4338710687359164
2020-11-27,1.4386920085854145
2020-11-30,1.4445800200038812
2020-12-01,1.4626811271312905
2020-12-02,1.4685761823856027
2020-12-03,1.4631948929170562
2020-12-04,1.467261728051524
2020-12-07,1.4711614342782873
2020-12-08,1.469687281588417
2020-12-09,1.4462588966700878
2020-12-10,1.447519853469546
2020-12-11,1.447334720020196
2020-12-14,1.4505132623908048
2020-12-15,1.479038976049159
2020-12-16,1.478272164778542
2020-12-17,1.4883166059560913
2020-12-18,1.4735166419843584
2020-12-21,1.4827762795321433
2020-12-22,1.4891085893201024
2020-12-23,1.4811707538944803
2020-12-24,1.4858931520543157
2020-12-28,1.5098857936777839
2020-12-29,1.5063713088847732
2020-12-30,1.5067031889012839
2020-12-31,1.505496056613087
2021-01-04,1.4863642269077602
2021-01-05,1.5006182260556415
2021-01-06,1.4800397767995932
2021-01-07,1.5180084200888615
2021-01-08,1.5232921016658247
2021-01-11,1.515498127416148
2021-01-12,1.5100888761852314
2021-01-13,1.5183942153240682
2021-01-14,1.4986826014295693
2021-01-15,1.4808567166209052
2021-01-19,1.4875651571271087
2021-01-20,1.5199594474275693
2021-01-21,1.548116277625374
2021-01-22,1.544734556692775
2021-01-25,1.5551179642314579
2021-01-26,1.5489444522775786
2021-01-27,1.5083497550633214
2021-01-28,1.5080819705076431
2021-01-29,1.4806037012522728
2021-02-01,1.5055292658272232
2021-02-02,1.5284823486843733
2021-02-03,1.5200856476237505
2021-02-04,1.533864945078468
2021-02-05,1.5351156368124967
2021-02-08,1.5553099922028466
2021-02-09,1.549324733196411
2021-02-10,1.560038130938763
2021-02-11,1.5693821572929283
2021-02-12,1.5604761656127182
2021-02-16,1.5593508550503288
2021-02-17,1.5482940359738062
2021-02-18,1.5445895283126123
2021-02-19,1.5387204808303427
2021-02-22,1.5072651036937412
2021-02-23,1.5042231618175272
2021-02-24,1.5110207511641538
2021-02-25,1.4576636453248746
2021-02-26,1.4659277174807355
2021-03-01,1.5019642923915923
2021-03-02,1.4792826340584122
2021-03-03,1.4434586117162318
2021-03-04,1.4211789528651722
2021-03-05,1.4405530448578565
2021-03-08,1.4081190225266913
2021-03-09,1.455175764552842
2021-03-10,1.4549133827187946
2021-03-11,1.4815085393391727
2021-03-12,1.4795661276062795
2021-03-15,1.499503484570103
2021-03-16,1.5059606881848084
2021-03-17,1.5061165968370767
2021-03-18,1.4734639468094781
2021-03-19,1.4735916848381276
2021-03-22,1.4967580911285348
2021-03-23,1.4920602955193716
2021-03-24,1.4698821059535248
2021-03-25,1.467311566131243
2021-03-26,1.4883899274233432
2021-03-29,1.4949151939135807
2021-03-30,1.4835260324018738
2021-03-31,1.5028980320005827
2021-04-01,1.5196577237837916
2021-04-05,1.5433152980972273
2021-04-06,1.5395943995380377
2021-04-07,1.5540368447584405
2021-04-08,1.5644587564312733
2021-04-09,1.587488463819882
2021-04-12,1.6024574164386314
2021-04-13,1.6209717686437974
2021-04-14,1.601327717313908
2021-04-15,1.6425588921797174
2021-04-16,1.6412251036952725
2021-04-19,1.625443171455103
2021-04-20,1.611507507471521
2021-04-21,1.6235791501565184
2021-04-22,1.5994043505759898
2021-04-23,1.6234830895760162
2021-04-26,1.6310458754867805
2021-04-27,1.6289274175356911
2021-04-28,1.6244867625941328
2021-04-29,1.6335756756624773
2021-04-30,1.6165301195151105
2021-05-03,1.6173805389823745
2021-05-04,1.5887142138963015
2021-05-05,1.5919188145201533
2021-05-06,1.6060182664810028
2021-05-07,1.6210090297326905
2021-05-10,1.5938896949508201
2021-05-11,1.584597159488773
2021-05-12,1.5453096946207419
2021-05-13,1.5571214223194623
2021-05-14,1.5872952341672646
2021-05-17,1.5837808265779785
2021-05-18,1.5714354694012937
2021-05-19,1.567672776087186
2021-05-20,1.5914719844429943
2021-05-21,1.5942123171310387
2021-05-24,1.618612641674322
2021-05-25,1.6198338409559956
2021-05-26,1.6232554387348486
2021-05-27,1.6127707322610367
2021-05-28,1.6270647139507495
2021-06-01,1.62277414493661
2021-06-02,1.6377310567417318
2021-06-03,1.6357844722065362
2021-06-04,1.6582779914664365
2021-06-07,1.6530772399813334
2021-06-08,1.6558071525388165
2021-06-09,1.6524748260922753
2021-06-10,1.6539755229466384
2021-06-11,1.6651534505492371
2021-06-14,1.6807486605715662
2021-06-15,1.6718890814058598
2021-06-16,1.6715183238786502
2021-06-17,1.6968942730016852
2021-06-18,1.6818467827808588
2021-06-21,1.693319454367477
2021-06-22,1.7152005523757354
2021-06-23,1.715356058461928
2021-06-24,1.7191564731397038
2021-06-25,1.7312844788779946
2021-06-28,1.758340711476284
2021-06-29,1.7641036834211747
2021-06-30,1.7655880781966875
2021-07-01,1.7776989843031672
2021-07-02,1.8018699619215275
2021-07-06,1.82026913009958
2021-07-07,1.8245291133798065
2021-07-08,1.8079180600376425
2021-07-09,1.8232838719422133
2021-07-12,1.8361269746341653
2021-07-13,1.8298079658654316
2021-07-14,1.829835014138728
2021-07-15,1.808372911213538
2021-07-16,1.7761988375642919
2021-07-19,1.764396049597815
2021-07-20,1.7824331828868216
2021-07-21,1.803507965761475
2021-07-22,1.8176889770596014
2021-07-23,1.8291837427260116
2021-07-26,1.824508009105538
2021-07-27,1.813349022238574
2021-07-28,1.811435926914047
2021-07-29,1.8202474032635947
2021-07-30,1.802029078394157
2021-08-02,1.8084498660798356
2021-08-03,1.8262477820286063
2021-08-04,1.8335903232880955
2021-08-05,1.8431101503809562
2021-08-06,1.8349805890305
2021-08-09,1.8293197263799745
2021-08-10,1.8212973701793256
2021-08-11,1.8169825097948467
2021-08-12,1.8310309120605954
2021-08-13,1.8414757517568656
2021-08-16,1.848047378865079
2021-08-17,1.8295870655389779
2021-08-18,1.7987172548475443
2021-08-19,1.8188660917132393
2021-08-20,1.8542111356103121
2021-08-23,1.8882579219297786
2021-08-24,1.8851197581582353
2021-08-25,1.8898349038670101
2021-08-26,1.878379860700412
2021-08-27,1.9002292078639302
2021-08-30,1.9197617844953199
2021-08-31,1.9071239316667807
2021-09-01,1.911585411923255
2021-09-02,1.919052119083826
2021-09-03,1.9300933236751836
2021-09-07,1.9317269071356202
2021-09-08,1.916320991899274
2021-09-09,1.9072258158591517
2021-09-10,1.8905683886421887
2021-09-13,1.8879447913648733
2021-09-14,1.8811891703762933
2021-09-15,1.8927008586978298
2021-09-16,1.8884980386085821
2021-09-17,1.8670419241824863
2021-09-20,1.8212582716459897
2021-09-21,1.825666160101528
2021-09-22,1.8543127284777454
2021-09-23,1.8765700399999066
2021-09-24,1.8611950514566584
2021-09-27,1.8430202405599425
2021-09-28,1.7932526079039315
2021-09-29,1.7934094192417074
2021-09-30,1.7820887000844046
2021-10-01,1.7928107237432878
2021-10-04,1.7485038631447642
2021-10-05,1.7810693460843923
2021-10-06,1.79349871070057
2021-10-07,1.819312315648551
2021-10-08,1.8132521690618808
2021-10-11,1.8003882895565375
2021-10-12,1.7971615529198735
2021-10-13,1.8075652927415347
2021-10-14,1.85093269468108
2021-10-15,1.8713156872381063
2021-10-18,1.8870072795471076
2021-10-19,1.897329816759067
2021-10-20,1.9018044248756434
2021-10-21,1.9242212119499025
2021-10-22,1.9230790303227479
2021-10-25,1.9349690604726262
2021-10-26,1.9785921265408248
2021-10-27,1.9694839156674788
2021-10-28,2.0015442291553818
2021-10-29,2.008195826208511
2021-11-01,2.0061350707622716
2021-11-02,2.024859689161605
2021-11-03,2.044198277083637
2021-11-04,2.1250036452849494
2021-11-05,2.1302072757546173
2021-11-08,2.1515432195439557
2021-11-09,2.155752435597459
2021-11-10,2.105697099752897
2021-11-11,2.1238304678123665
2021-11-12,2.137222884721338
2021-11-15,2.1258806614510783
2021-11-16,2.1347794621336593
2021-11-17,2.119263305737839
2021-11-18,2.1966539973169805
2021-11-19,2.2310206934661396
2021-11-22,2.202129843072809
2021-11-23,2.2047585352892303
2021-11-24,2.2300132192364246
2021-11-26,2.165466575103292
2021-11-29,2.233209254923419
2021-11-30,2.2171811722468058
2021-12-01,2.180063292705083
2021-12-02,2.201654766510916
2021-12-03,2.160345604697826
2021-12-06,2.1682901098855596
2021-12-07,2.2571015465010515
2021-12-08,2.2555192701336293
2021-12-09,2.220607261125527
2021-12-10,2.235312735678572
2021-12-13,2.1708721794318615
2021-12-14,2.1669384487236973
2021-12-15,2.2491023836981165
2021-12-16,2.172889003124052
2021-12-17,2.145187471019635
2021-12-20,2.12667670499099
2021-12-21,2.184268288081555
2021-12-22,2.206335546289986
2021-12-23,2.216834142597244
2021-12-27,2.266237533874575
2021-12-28,2.2515062159839414
2021-12-29,2.2471028108316036
2021-12-30,2.2313092270045707
2021-12-31,2.2226090169947095
2022-01-03,2.253583642717562
2022-01-04,2.223014765803958
2022-01-05,2.1587131161744475
2022-01-06,2.1474259726429805
2022-01-07,2.116159783629652
2022-01-10,2.113065105852382
2022-01-11,2.1387302112862066
2022-01-12,2.1496213623022076
2022-01-13,2.09404827260741
2022-01-14,2.1015920393554404
2022-01-18,2.052306179971088
2022-01-19,2.0166644607012723
2022-01-20,1.9806977038564213
2022-01-21,1.941014769268911
2022-01-24,1.9438211739029811
2022-01-25,1.9006410240991491
2022-01-26,1.9068157944666249
2022-01-27,1.8889633775798853
2022-01-28,1.9545063674404068
2022-01-31,2.024424731157367
2022-02-01,2.0292565880552695
2022-02-02,2.0562833060586807
2022-02-03,2.0000365269019884
2022-02-04,2.0227507677932186
2022-02-07,2.029834871282292
2022-02-08,2.057565012038472
2022-02-09,2.108422736240305
2022-02-10,2.0617760696788445
2022-02-11,1.9873929583497032
2022-02-14,1.9942712256987618
2022-02-15,2.0685458645460435
2022-02-16,2.0714499378705837
2022-02-17,1.996825662346831
2022-02-18,1.9661974927179942
2022-02-22,1.9369809465566947
2022-02-23,1.886807672106372
2022-02-24,1.9343677385358673
2022-02-25,1.9746192767920159
2022-02-28,1.978037120929425
2022-03-01,1.9403344370514541
2022-03-02,1.9827844633111595
2022-03-03,1.9652946225883534
2022-03-04,1.9381320757228073
2022-03-07,1.8662823954558225
2022-03-08,1.8524726198122556
2022-03-09,1.9248966559451137
2022-03-10,1.9133907264499428
2022-03-11,1.8783616247140493
2022-03-14,1.8438080037867823
2022-03-15,1.916002953211204
2022-03-16,1.9806817378387125
2022-03-17,2.0057982266605494
2022-03-18,2.0640849275024395
2022-03-21,2.0739166860419274
2022-03-22,2.0868163845606253
2022-03-23,2.0631009620355263
2022-03-24,2.1423756436747365
2022-03-25,2.1375681860525653
2022-03-28,2.1603001976968157
2022-03-29,2.185847201882604
2022-03-30,2.1617740791353666
2022-03-31,2.124822700585994
2022-04-01,2.1140524459386163
2022-04-04,2.145778054203031
2022-04-05,2.099184874084564
2022-04-06,2.052199665260644
2022-04-07,2.054699289911015
2022-04-08,2.0230129740475324
2022-04-11,1.9664025810144548
2022-04-12,1.9586873098298927
2022-04-13,1.9952368074548532
2022-04-14,1.9561365385826532
2022-04-18,1.9661446087419021
2022-04-19,1.999869565900903
2022-04-20,1.9855638374393225
2022-04-21,1.9333129905108033
2022-04-22,1.8725896271018525
2022-04-25,1.889131660327366
2022-04-26,1.818378478831914
2022-04-27,1.8102233123987994
2022-04-28,1.8862786341421056
2022-04-29,1.794546243060467
2022-05-02,1.8151726999328424
2022-05-03,1.8194844705120157
2022-05-04,1.8756543814227182
2022-05-05,1.7784770495221138
2022-05-06,1.7710973657968778
2022-05-09,1.6892554423426045
2022-05-10,1.7083490169922866
2022-05-11,1.6536649165124369
2022-05-12,1.6276605437683729
2022-05-13,1.6970779343426439
2022-05-16,1.6817288601741762
2022-05-17,1.7289822646003838
2022-05-18,1.6345491308999802
2022-05-19,1.6278876749019024
2022-05-20,1.623839216597754
2022-05-23,1.657254985776476
2022-05-24,1.6328813756076939
2022-05-25,1.6576688131603652
2022-05-26,1.7051559964864997
2022-05-27,1.7626567377771756
2022-05-31,1.7553922620836453
2022-06-01,1.7434728786632916
2022-06-02,1.7971177661694366
2022-06-03,1.748589208022514
2022-06-06,1.7585606645129843
2022-06-07,1.7748409296849181
2022-06-08,1.7582391353447557
2022-06-09,1.7100837594213862
2022-06-10,1.6455302339069526
2022-06-13,1.5687243746493649
2022-06-14,1.568748943574043
2022-06-15,1.6069077520771688
2022-06-16,1.5450716281487504
2022-06-17,1.5543878161518967
2022-06-21,1.6107732613655996
2022-06-22,1.6060849206436345
2022-06-23,1.6249850107451898
2022-06-24,1.6711735039223314
2022-06-27,1.6634780511959468
2022-06-28,1.6141987545610197
2022-06-29,1.614001339703753
2022-06-30,1.5920567442910578
2022-07-01,1.5936466619948224
2022-07-05,1.6068555231716708
2022-07-06,1.621753774042705
2022-07-07,1.6577735621700058
2022-07-08,1.6604243506645369
2022-07-11,1.6297192004004082
2022-07-12,1.6220838203379109
2022-07-13,1.6177337806307968
2022-07-14,1.6289929330493549
2022-07-15,1.6676520933164358
2022-07-18,1.658126456921275
2022-07-19,1.7156891501437428
2022-07-20,1.7401962918512073
2022-07-21,1.7593641237967754
2022-07-22,1.7335013243479866
2022-07-25,1.7281762046750222
2022-07-26,1.6989565288249848
2022-07-27,1.7595988121061679
2022-07-28,1.78240795108628
2022-07-29,1.8244600938041922
2022-08-01,1.8234523672064176
2022-08-02,1.8131157862265943
2022-08-03,1.85343559618742
2022-08-04,1.8590074832873795
2022-08-05,1.8515410084833654
2022-08-08,1.8205620643348661
2022-08-09,1.8014341582326465
2022-08-10,1.8522193074671778
2022-08-11,1.8419498491496877
2022-08-12,1.8865421103931341
2022-08-15,1.8993311908262263
2022-08-16,1.900712908559366
2022-08-17,1.8872574658546772
2022-08-18,1.8963530057612832
2022-08-19,1.8575942119263211
2022-08-22,1.8095781374846363
2022-08-23,1.807460966532208
2022-08-24,1.8111944893548049
2022-08-25,1.8477253066095707
2022-08-26,1.7614406694043812
2022-08-29,1.7415084353084578
2022-08-30,1.7167823598105403
2022-08-31,1.6950185085856704
2022-09-01,1.674918790278875
2022-09-02,1.6531650275314755
2022-09-06,1.6443772191988117
2022-09-07,1.6697206321618994
2022-09-08,1.6768330217399834
2022-09-09,1.7028739800644015
2022-09-12,1.7357715920243777
2022-09-13,1.6362732198990326
2022-09-14,1.6418184672330043
2022-09-15,1.6259558799864393
2022-09-16,1.6198762401610767
2022-09-19,1.6432861021953813
2022-09-20,1.6342495578067495
2022-09-21,1.6085354328034807
2022-09-22,1.5873552131429978
2022-09-23,1.5647568634611784
2022-09-26,1.5532588087875223
2022-09-27,1.558412470202113
2022-09-28,1.5764075012411916
2022-09-29,1.52814931225231
2022-09-30,1.4963658487134768
2022-10-03,1.5375698893707281
2022-10-04,1.586382618867436
2022-10-05,1.5899410838319246
2022-10-06,1.5748624600261494
2022-10-07,1.5112190173405642
2022-10-10,1.4967773366087138
2022-10-11,1.4901568307815258
2022-10-12,1.4848478809815238
2022-10-13,1.52378401613442
2022-10-14,1.4795857030262116
2022-10-17,1.5290877314981168
2022-10-18,1.542904415321362
2022-10-19,1.5396792534257222
2022-10-20,1.5373194922619569
2022-10-21,1.5770828668404089
2022-10-24,1.5937273315941942
2022-10-25,1.6268797979875875
2022-10-26,1.6080486783491574
2022-10-27,1.5970525843142047
2022-10-28,1.6554361176151722
2022-10-31,1.6364481000249507
2022-11-01,1.6205696689492601
2022-11-02,1.5800628724199548
2022-11-03,1.5651486542133974
2022-11-04,1.5901854474215324
2022-11-07,1.5990356964790882
2022-11-08,1.6136258061541484
2022-11-09,1.5632182952269174
2022-11-10,1.680423326376769
2022-11-11,1.701391503566642
2022-11-14,1.6853507680110205
2022-11-15,1.6989319004830121
2022-11-16,1.6794988189214108
2022-11-17,1.6763417189643912
2022-11-18,1.6815189673039415
2022-11-21,1.6609990106806034
2022-11-22,1.6949875462219222
2022-11-23,1.715264947829495
2022-11-25,1.7044810769144758
2022-11-28,1.6727377043638738
2022-11-29,1.655174995761246
2022-11-30,1.7303161181546751
2022-12-01,1.7277997275258488
2022-12-02,1.7185643159506276
2022-12-05,1.6970826811332578
2022-12-06,1.6646890544521786
2022-12-07,1.6645619173680248
2022-12-08,1.7038564715997773
2022-12-09,1.6874112862646702
2022-12-12,1.720750514356354
2022-12-13,1.7386218823774886
2022-12-14,1.719657697067147
2022-12-15,1.6624045681863118
2022-12-16,1.6384152190867354
2022-12-19,1.61708392316472
2022-12-20,1.6132346490538585
2022-12-21,1.6517675652223065
2022-12-22,1.6078636209363906
2022-12-23,1.6103328208304202
2022-12-27,1.5785595625639561
2022-12-28,1.5551954258926057
2022-12-29,1.5885754798117808
2022-12-30,1.5878622934752784
2023-01-03,1.5621195804918642
2023-01-04,1.5715749540061466
2023-01-05,1.5403955315324023
2023-01-06,1.5843425409980654
2023-01-09,1.6043405647705191
2023-01-10,1.616191084914751
2023-01-11,1.6421969501724185
2023-01-12,1.6569230410266074
2023-01-13,1.6728432426059727
2023-01-17,1.6886332603888476
2023-01-18,1.6651803742437283
2023-01-19,1.6472667428536865
2023-01-20,1.6910444621316463
2023-01-23,1.7371906697213015
2023-01-24,1.7467973569587765
2023-01-25,1.7429986840801819
2023-01-26,1.767149719161058
2023-01-27,1.7846634683970397
2023-01-30,1.7413734561336416
2023-01-31,1.7663615876283578
2023-02-01,1.8055699544762305
2023-02-02,1.836077767327767
2023-02-03,1.8183408732652488
2023-02-06,1.80987096876277
2023-02-07,1.8484764460347691
2023-02-08,1.8365764162677534
2023-02-09,1.831015102040989
2023-02-10,1.8131429650539692
2023-02-13,1.8422736918993827
2023-02-14,1.8663388012270556
2023-02-15,1.8708343155443172
2023-02-16,1.8348637124216474
2023-02-17,1.822501483071783
2023-02-21,1.7768672116761943
2023-02-22,1.779019436774573
2023-02-23,1.8499334524518916
2023-02-24,1.8260302121019745
2023-02-27,1.8343471530229045
2023-02-28,1.8217020333004696
2023-03-01,1.799835138155462
2023-03-02,1.8227051814636206
2023-03-03,1.861661442565768
2023-03-06,1.8621161840332894
2023-03-07,1.8385304830058535
2023-03-08,1.862373177422628
2023-03-09,1.8238457008268378
2023-03-10,1.795775180530457
2023-03-13,1.803137608653301
2023-03-14,1.8451831013267537
2023-03-15,1.8466532169840888
2023-03-16,1.8996762262160107
2023-03-17,1.8933777698045768
2023-03-20,1.9126765617182724
2023-03-21,1.9363616011657157
2023-03-22,1.923324484827994
2023-03-23,1.9419313793207977
2023-03-24,1.9415854550723999
2023-03-27,1.9328268096976378
2023-03-28,1.9221424721547797
2023-03-29,1.951306932842811
2023-03-30,1.9706701062466263
2023-03-31,1.9971214827840473
2023-04-03,2.0176243678184407
2023-04-04,2.0038406816668393
2023-04-05,1.9878378627068711
2023-04-06,1.9960569456770338
2023-04-10,2.005776009440841
2023-04-11,1.9953688849178446
2023-04-12,1.9753228602818163
2023-04-13,2.004049528620175
2023-04-14,2.001126918553349
2023-04-17,2.006885481066746
2023-04-18,2.026221427436479
2023-04-19,2.0283654133007682
2023-04-20,2.004929086865731
2023-04-21,2.0025786836430495
2023-04-24,2.0066244014374135
2023-04-25,1.9737463093841008
2023-04-26,1.9821896562399146
2023-04-27,2.017953417983886
2023-04-28,2.0348951048846042
2023-05-01,2.059613536198897
2023-05-02,2.036626526538544
2023-05-03,2.017919916137554
2023-05-04,2.0009881635767894
2023-05-05,2.0637362272328703
2023-05-08,2.074094918470625
2023-05-09,2.052643006080127
2023-05-10,2.069651022665074
2023-05-11,2.0601148888829144
2023-05-12,2.050483345772508
2023-05-15,2.0616744004489296
2023-05-16,2.058777962050219
2023-05-17,2.091677415096566
2023-05-18,2.136823328917607
2023-05-19,2.122083986377243
2023-05-22,2.1113018081228
2023-05-23,2.0861356342465593
2023-05-24,2.0839023375832593
2023-05-25,2.2568491925874286
2023-05-26,2.298173840289106
2023-05-30,2.328964284846713
2023-05-31,2.2758839837646323
2023-06-01,2.3358246885004603
2023-06-02,2.3442886645236203
2023-06-05,2.3344849541926114
2023-06-06,2.3186761948937034
2023-06-07,2.2823399208639303
2023-06-08,2.3229870216680197
2023-06-09,2.329457562585739
2023-06-12,2.360274456205939
2023-06-13,2.3990876463229127
2023-06-14,2.4339744013224704
2023-06-15,2.440292892062597
2023-06-16,2.4320494266715458
2023-06-20,2.4562876514418464
2023-06-21,2.439358364330725
2023-06-22,2.453720720377884
2023-06-23,2.4277414877974604
2023-06-26,2.3879692255314855
2023-06-27,2.433829935981573
2023-06-28,2.414358110743452
2023-06-29,2.411583362757537
2023-06-30,2.465871426678181
2023-07-03,2.4613144265858002
2023-07-05,2.4483430252835374
2023-07-06,2.434955726234604
2023-07-07,2.4361183255596397
2023-07-10,2.422962147606154
2023-07-11,2.4321890172257103
