date,value
2020-06-04,0.9837887873166037
2020-06-05,1.0078010216643323
2020-06-08,1.0208496057075902
2020-06-09,1.0144095230725458
2020-06-10,1.0036734148976132
2020-06-11,0.9444910276504755
2020-06-12,0.9601212793032255
2020-06-15,0.9665364508969267
2020-06-16,0.982179618262556
2020-06-17,0.9742503661488842
2020-06-18,0.9741177193826259
2020-06-19,0.9684857656247833
2020-06-22,0.9744131224632822
2020-06-23,0.9775440536202262
2020-06-24,0.9551415057065784
2020-06-25,0.9670015450293235
2020-06-26,0.9381638575191787
2020-06-29,0.9518969242537947
2020-06-30,0.9630693114855078
2020-07-01,0.9654968878215207
2020-07-02,0.9699157517179114
2020-07-06,0.9850532394433955
2020-07-07,0.9749233899458222
2020-07-08,0.9822735947044645
2020-07-09,0.9771480003233257
2020-07-10,0.9930562199180224
2020-07-13,0.9900278857583485
2020-07-14,1.0018864271777732
2020-07-15,1.0087648288130502
2020-07-16,1.0055322122425412
2020-07-17,1.0029957592121104
2020-07-20,1.0070902634542986
2020-07-21,1.0191146844527392
2020-07-22,1.0236211031378297
2020-07-23,1.015407718335175
2020-07-24,1.0120507388795388
2020-07-27,1.0149922794361472
2020-07-28,1.0110270470114973
2020-07-29,1.0200279172468816
2020-07-30,1.0102869542635453
2020-07-31,1.0133245835862574
2020-08-03,1.0180749498951505
2020-08-04,1.0247857886835474
2020-08-05,1.0352407378070267
2020-08-06,1.0412929120143757
2020-08-07,1.0444113319652335
2020-08-10,1.0501197061896452
2020-08-11,1.0430881391183844
2020-08-12,1.053198750970572
2020-08-13,1.0496750218728679
2020-08-14,1.0499736819707302
2020-08-17,1.0507466651073254
2020-08-18,1.0501235628882821
2020-08-19,1.0454693812536664
2020-08-20,1.0448795093348289
2020-08-21,1.0486611188343484
2020-08-24,1.061015386044856
2020-08-25,1.0609645610848812
2020-08-26,1.0649397517816879
2020-08-27,1.067345434699634
2020-08-28,1.0761049269735217
2020-08-31,1.0683511242661863
2020-09-01,1.076094893175014
2020-09-02,1.0928109581866712
2020-09-03,1.0643600830374251
2020-09-04,1.058241238103189
2020-09-08,1.036041017977277
2020-09-09,1.0523703255007428
2020-09-10,1.0385177191400359
2020-09-11,1.0412043726206421
2020-09-14,1.0502701767862288
2020-09-15,1.050043352139123
2020-09-16,1.0488918165483907
2020-09-17,1.0408189880500738
2020-09-18,1.0309675660488302
2020-09-21,1.0177105633258932
2020-09-22,1.021983315827206
2020-09-23,1.0021667452448815
2020-09-24,1.0065752162607808
2020-09-25,1.0165060582575032
2020-09-28,1.0308292010218032
2020-09-29,1.0260586634426263
2020-09-30,1.032994777808484
2020-10-01,1.0345204791290932
2020-10-02,1.0309660461303178
2020-10-05,1.0460128655261518
2020-10-06,1.0353107273960984
2020-10-07,1.0502198108891774
2020-10-08,1.0609795637797217
2020-10-09,1.0657490169387542
2020-10-12,1.080543804578323
2020-10-13,1.0728425080534945
2020-10-14,1.0628665174893135
2020-10-15,1.0627157334501536
2020-10-16,1.064495542316804
2020-10-19,1.0497896215405431
2020-10-20,1.054227851096921
2020-10-21,1.0506213178633126
2020-10-22,1.0599709501990895
2020-10-23,1.0634206183053476
2020-10-26,1.0438387914126817
2020-10-27,1.0359941623907651
2020-10-28,1.0010845484449233
2020-10-29,1.0122499811549708
2020-10-30,1.0062300911848403
2020-11-02,1.0205487679707805
2020-11-03,1.0369255376706972
2020-11-04,1.0477345752328568
2020-11-05,1.0667709675334365
2020-11-06,1.064186871738243
2020-11-09,1.090234689412128
2020-11-10,1.090538542128858
2020-11-11,1.0958583652299214
2020-11-12,1.0864154222009308
2020-11-13,1.0981224467769384
2020-11-16,1.1130993208838216
2020-11-17,1.1095724911838682
2020-11-18,1.1006644083011696
2020-11-19,1.1051768264311272
2020-11-20,1.0987412237610032
2020-11-23,1.109747196963019
2020-11-24,1.1324130319495485
2020-11-25,1.1301463890224874
2020-11-27,1.1315550291946432
2020-11-30,1.1219385489984297
2020-12-01,1.131839666199579
2020-12-02,1.1388918258248615
2020-12-03,1.135318459551382
2020-12-04,1.1443138195746387
2020-12-07,1.1414936005745164
2020-12-08,1.1453082106756518
2020-12-09,1.1405745891050514
2020-12-10,1.1420968339627997
2020-12-11,1.1440357258509648
2020-12-14,1.1345779643941953
2020-12-15,1.148685583510064
2020-12-16,1.1483938649018575
2020-12-17,1.1530552575914415
2020-12-18,1.1464397196043987
2020-12-21,1.1507332969332198
2020-12-22,1.1430386368465801
2020-12-23,1.1499604747696677
2020-12-24,1.1510088214260041
2020-12-28,1.1608294731833324
2020-12-29,1.1571634154318828
2020-12-30,1.1595847965606827
2020-12-31,1.1653281000887148
2021-01-04,1.153656873188538
2021-01-05,1.1638428556282203
2021-01-06,1.175446487024016
2021-01-07,1.1880985815813323
2021-01-08,1.1900335300593192
2021-01-11,1.1880351241428144
2021-01-12,1.1906563237275845
2021-01-13,1.1913531576986425
2021-01-14,1.1908537616092527
2021-01-15,1.1768201551757325
2021-01-19,1.1816366960897087
2021-01-20,1.1933284502933754
2021-01-21,1.1915088087883257
2021-01-22,1.1864597075715007
2021-01-25,1.1878883075395288
2021-01-26,1.1892299422768717
2021-01-27,1.1601670159239381
2021-01-28,1.170238811653961
2021-01-29,1.150609144911742
2021-02-01,1.16291861870672
2021-02-02,1.1791352650345823
2021-02-03,1.1849818298606243
2021-02-04,1.1952178311067807
2021-02-05,1.2012418590612546
2021-02-08,1.2133202677258232
2021-02-09,1.2120240750522309
2021-02-10,1.2148279374128061
2021-02-11,1.2115910710170026
2021-02-12,1.2130018780362264
2021-02-16,1.215711532671528
2021-02-17,1.2209819099858243
2021-02-18,1.215116965524269
2021-02-19,1.21403147715609
2021-02-22,1.212699484476698
2021-02-23,1.214719141606254
2021-02-24,1.2236708622107346
2021-02-25,1.2012585920669367
2021-02-26,1.1897749766922996
2021-03-01,1.2130210337758098
2021-03-02,1.2067971566155304
2021-03-03,1.1977847676343436
2021-03-04,1.1880313594198382
2021-03-05,1.2056984909551707
2021-03-08,1.2065970482461805
2021-03-09,1.2180432122977718
2021-03-10,1.2321681672805676
2021-03-11,1.237094324849905
2021-03-12,1.2434218676558915
2021-03-15,1.249181434857967
2021-03-16,1.2471117546876958
2021-03-17,1.249740913834154
2021-03-18,1.238359475939206
2021-03-19,1.2359376342433241
2021-03-22,1.2405603151290712
2021-03-23,1.2358593630477233
2021-03-24,1.2315397736864822
2021-03-25,1.2384756109899553
2021-03-26,1.255515631581222
2021-03-29,1.2553645119107262
2021-03-30,1.2526948683701216
2021-03-31,1.2539341698946833
2021-04-01,1.266980101113653
2021-04-05,1.2796452235691271
2021-04-06,1.2791138814013898
2021-04-07,1.282899548926402
2021-04-08,1.2848165549529384
2021-04-09,1.2927758576658008
2021-04-12,1.29465935074191
2021-04-13,1.2934664509455256
2021-04-14,1.2949363308380715
2021-04-15,1.3074685472146972
2021-04-16,1.314202362935745
2021-04-19,1.3094252558488064
2021-04-20,1.30117294677255
2021-04-21,1.3104022183008586
2021-04-22,1.2965797030955801
2021-04-23,1.309492379742414
2021-04-26,1.3106010677616884
2021-04-27,1.3144375874051675
2021-04-28,1.3166089437209787
2021-04-29,1.3303572890682742
2021-04-30,1.319351745622091
2021-05-03,1.3279083182799014
2021-05-04,1.3244334190164433
2021-05-05,1.3289737783438698
2021-05-06,1.3413920399420467
2021-05-07,1.3498220485111128
2021-05-10,1.3429966859153495
2021-05-11,1.3281409498751247
2021-05-12,1.3060535416144199
2021-05-13,1.3199203327725157
2021-05-14,1.3368294748304188
2021-05-17,1.3388858577030425
2021-05-18,1.3281814242902952
2021-05-19,1.3217673705346542
2021-05-20,1.3305145856158667
2021-05-21,1.3335412541227543
2021-05-24,1.3442788689140674
2021-05-25,1.3417957036299335
2021-05-26,1.343648708551458
2021-05-27,1.345844647229242
2021-05-28,1.346382028407276
2021-06-01,1.3505035736191895
2021-06-02,1.3543081259669092
2021-06-03,1.352186884174963
2021-06-04,1.3622483389588849
2021-06-07,1.3589211189443835
2021-06-08,1.3595247192491566
2021-06-09,1.3566471647841003
2021-06-10,1.3568705206059124
2021-06-11,1.3571993478448596
2021-06-14,1.3559035642167623
2021-06-15,1.352536793132898
2021-06-16,1.3424211891465845
2021-06-17,1.3351258904453527
2021-06-18,1.3160503296527786
2021-06-21,1.335930376613132
2021-06-22,1.3437263552910583
2021-06-23,1.3421222914255986
2021-06-24,1.3499383482083602
2021-06-25,1.3597572972887153
2021-06-28,1.3617124286559574
2021-06-29,1.3583290428724573
2021-06-30,1.3629074561227472
2021-07-01,1.370397530422232
2021-07-02,1.3771249772690162
2021-07-06,1.3714541147846666
2021-07-07,1.3756783663211765
2021-07-08,1.3658339417095815
2021-07-09,1.3832027662944875
2021-07-12,1.3900780618445605
2021-07-13,1.3825323659450959
2021-07-14,1.3839661246897692
2021-07-15,1.3816233949772971
2021-07-16,1.367502581376242
2021-07-19,1.3493105245660086
2021-07-20,1.3684913235079954
2021-07-21,1.3809772983807
2021-07-22,1.3830151412940954
2021-07-23,1.3913430688766197
2021-07-26,1.3965709130971045
2021-07-27,1.3958737358301503
2021-07-28,1.3971972334667215
2021-07-29,1.4018911918369894
2021-07-30,1.3927915875466648
2021-08-02,1.3933269214073027
2021-08-03,1.4075167330255092
2021-08-04,1.4016978757348983
2021-08-05,1.412236763161349
2021-08-06,1.4164751683070065
2021-08-09,1.4137334086998214
2021-08-10,1.4221095319739248
2021-08-11,1.4289262176466402
2021-08-12,1.4328412781591122
2021-08-13,1.4360868661935182
2021-08-16,1.4383643921570806
2021-08-17,1.429494179899604
2021-08-18,1.4128061295983454
2021-08-19,1.4087961976233405
2021-08-20,1.4208379133129825
2021-08-23,1.4328177854002406
2021-08-24,1.4333006202669898
2021-08-25,1.436636627588245
2021-08-26,1.4281874601871607
2021-08-27,1.4396610507493108
2021-08-30,1.4410912667391527
2021-08-31,1.435282874275172
2021-09-01,1.4331347709019957
2021-09-02,1.4401951698071016
2021-09-03,1.439015745932241
2021-09-07,1.4343524117242124
2021-09-08,1.4308146119725076
2021-09-09,1.4286628775681858
2021-09-10,1.4197586789215613
2021-09-13,1.4257259552429506
2021-09-14,1.4167107632513305
2021-09-15,1.4273707449617292
2021-09-16,1.4221024780232177
2021-09-17,1.410002376808624
2021-09-20,1.3871309581320594
2021-09-21,1.386681825615976
2021-09-22,1.400976928955909
2021-09-23,1.4155864578329074
2021-09-24,1.4161885117321522
2021-09-27,1.4183056595091215
2021-09-28,1.3952000459358151
2021-09-29,1.3976456283454586
2021-09-30,1.382150727780842
2021-10-01,1.398477428698366
2021-10-04,1.3863249029189575
2021-10-05,1.4003125260861993
2021-10-06,1.4042609138613977
2021-10-07,1.4142613250257094
2021-10-08,1.416135968898624
2021-10-11,1.4051405590970532
2021-10-12,1.4025157617087818
2021-10-13,1.4057445386992118
2021-10-14,1.4242487483664807
2021-10-15,1.4387255367328304
2021-10-18,1.444330838094291
2021-10-19,1.453605397749485
2021-10-20,1.4592957506104194
2021-10-21,1.4581193255348237
2021-10-22,1.4598019812928003
2021-10-25,1.46508454952933
2021-10-26,1.4690719056755064
2021-10-27,1.464811924875992
2021-10-28,1.4773950851560829
2021-10-29,1.478905760006983
2021-11-01,1.4796527885996493
2021-11-02,1.4862178474954426
2021-11-03,1.4903174396099055
2021-11-04,1.4966571281873506
2021-11-05,1.5088304867503106
2021-11-08,1.512963051258287
2021-11-09,1.510786461645949
2021-11-10,1.4985569237343819
2021-11-11,1.4982958135013342
2021-11-12,1.5039239685504786
2021-11-15,1.5040292668997304
2021-11-16,1.5044138194096097
2021-11-17,1.499593029646291
2021-11-18,1.5062523688985425
2021-11-19,1.501179739662151
2021-11-22,1.5028598433234341
2021-11-23,1.509701818816983
2021-11-24,1.513844601648623
2021-11-26,1.4847492354219676
2021-11-29,1.495726278487148
2021-11-30,1.4742569961483674
2021-12-01,1.463076535632456
2021-12-02,1.47905766045543
2021-12-03,1.472404327132971
2021-12-06,1.4866676968226862
2021-12-07,1.5096151422345647
2021-12-08,1.5079617973466857
2021-12-09,1.5053302053681132
2021-12-10,1.520598679243217
2021-12-13,1.5093252194920113
2021-12-14,1.5056214402576307
2021-12-15,1.5253249479832736
2021-12-16,1.5222516644622217
2021-12-17,1.4971633824848933
2021-12-20,1.4815048737573784
2021-12-21,1.5012212114146652
2021-12-22,1.5101196217605086
2021-12-23,1.51539177395778
2021-12-27,1.5315550164179237
2021-12-28,1.5308315565020454
2021-12-29,1.5304673597427316
2021-12-30,1.529114478586556
2021-12-31,1.5276612053273744
2022-01-03,1.5370106712500233
2022-01-04,1.544489535353689
2022-01-05,1.5259331698863967
2022-01-06,1.5252468627017688
2022-01-07,1.5243522246625067
2022-01-10,1.5193487682402864
2022-01-11,1.5293187213041861
2022-01-12,1.5316861547130227
2022-01-13,1.5194125150186215
2022-01-14,1.511914175703751
2022-01-18,1.4853524035595433
2022-01-19,1.4749530170361687
2022-01-20,1.4626261787055
2022-01-21,1.4418372495625094
2022-01-24,1.4437723806958909
2022-01-25,1.438657939033208
2022-01-26,1.4345937829092053
2022-01-27,1.4334676018276273
2022-01-28,1.4532779019422275
2022-01-31,1.473593525381246
2022-02-01,1.486423079470346
2022-02-02,1.5006788459044078
2022-02-03,1.4669336318487232
2022-02-04,1.4754426755258492
2022-02-07,1.473228972647331
2022-02-08,1.4779160051701263
2022-02-09,1.4959437167575151
2022-02-10,1.476487151333995
2022-02-11,1.4567547932301022
2022-02-14,1.4491143483689606
2022-02-15,1.4636807335602915
2022-02-16,1.4633824357295706
2022-02-17,1.43738800935806
2022-02-18,1.4274791003532903
2022-02-22,1.4109611319755446
2022-02-23,1.3906565253185295
2022-02-24,1.399500213952637
2022-02-25,1.4294966546651657
2022-02-28,1.424761632561079
2022-03-01,1.4082198552635465
2022-03-02,1.4294658374535225
2022-03-03,1.4251187669616954
2022-03-04,1.4175583547641792
2022-03-07,1.388407687740205
2022-03-08,1.3836868468356007
2022-03-09,1.4119481292483356
2022-03-10,1.4113457384199903
2022-03-11,1.3993023210647573
2022-03-14,1.392447904191671
2022-03-15,1.41538643504779
2022-03-16,1.441319353423601
2022-03-17,1.4569977896626318
2022-03-18,1.4710826635327443
2022-03-21,1.4671313264629107
2022-03-22,1.4785854512101386
2022-03-23,1.4646386849354558
2022-03-24,1.4802607736698428
2022-03-25,1.4860416297555805
2022-03-28,1.4905922233562665
2022-03-29,1.5016529659681352
2022-03-30,1.49704855119756
2022-03-31,1.4726222483056437
2022-04-01,1.4746143253747042
2022-04-04,1.4816281166686611
2022-04-05,1.4680386473186438
2022-04-06,1.4581301011060586
2022-04-07,1.4640195390542434
2022-04-08,1.4635935306469614
2022-04-11,1.4419184012658774
2022-04-12,1.4376562940843212
2022-04-13,1.44945659206557
2022-04-14,1.4387278774921113
2022-04-18,1.441137921623612
2022-04-19,1.4599563761000376
2022-04-20,1.4631556449225844
2022-04-21,1.437034798149487
2022-04-22,1.3984292302643146
2022-04-25,1.4040450871653327
2022-04-26,1.3741433348973087
2022-04-27,1.371655960713628
2022-04-28,1.4056807427716116
2022-04-29,1.3588056188020223
2022-05-02,1.3647248907396354
2022-05-03,1.3715921628205525
2022-05-04,1.4093591028608443
2022-05-05,1.3638343577118501
2022-05-06,1.356619091015587
2022-05-09,1.3209623504840893
2022-05-10,1.316331891356414
2022-05-11,1.3023781640534104
2022-05-12,1.2975929697935613
2022-05-13,1.3220529030433625
2022-05-16,1.3201486006080332
2022-05-17,1.3414978468638197
2022-05-18,1.2916711756973929
2022-05-19,1.284492711536968
2022-05-20,1.2862291801527073
2022-05-23,1.3142206384465267
2022-05-24,1.310396710445866
2022-05-25,1.32003129555546
2022-05-26,1.3464588034609821
2022-05-27,1.3715501429664374
2022-05-31,1.3648997148888007
2022-06-01,1.3554995757687078
2022-06-02,1.3801577236075162
2022-06-03,1.3641131000506175
2022-06-06,1.3678433915182748
2022-06-07,1.3781531669124505
2022-06-08,1.365783120189859
2022-06-09,1.3350494325383664
2022-06-10,1.2962492662097447
2022-06-13,1.2503776198485008
2022-06-14,1.2486181337385192
2022-06-15,1.2686388382664662
2022-06-16,1.2389959311378613
2022-06-17,1.2335159758100351
2022-06-21,1.2597819071411878
2022-06-22,1.2557540198132537
2022-06-23,1.2629376505563163
2022-06-24,1.2978044834757454
2022-06-27,1.293186878762505
2022-06-28,1.2714503591317545
2022-06-29,1.2711133580366734
2022-06-30,1.2623521682273415
2022-07-01,1.2739030698135996
2022-07-05,1.2734276158847881
2022-07-06,1.2734798077461764
2022-07-07,1.2918571650881008
2022-07-08,1.2898313771640637
2022-07-11,1.277586926721593
2022-07-12,1.2675015501605886
2022-07-13,1.263175121772031
2022-07-14,1.2538748698283706
2022-07-15,1.284850988273565
2022-07-18,1.2796728822198467
2022-07-19,1.3121229019741232
2022-07-20,1.3201402259895607
2022-07-21,1.3295329746341014
2022-07-22,1.3192855369269085
2022-07-25,1.3221864649296502
2022-07-26,1.30105529438262
2022-07-27,1.3296091646230794
2022-07-28,1.3437318768836095
2022-07-29,1.3653798085462867
2022-08-01,1.3633272931147367
2022-08-02,1.348862739141503
2022-08-03,1.3659739727692226
2022-08-04,1.3605661749316802
2022-08-05,1.3608852534566545
2022-08-08,1.3576207740819877
2022-08-09,1.356854711350935
2022-08-10,1.3821326005461823
2022-08-11,1.3831253137833108
2022-08-12,1.404994682236786
2022-08-15,1.407867428627586
2022-08-16,1.4143458977467613
2022-08-17,1.4069429583587292
2022-08-18,1.4082085711888466
2022-08-19,1.3887678460309665
2022-08-22,1.3618980470565267
2022-08-23,1.3595051475738318
2022-08-24,1.3622371026706586
2022-08-25,1.3823240016861467
2022-08-26,1.3404892207722856
2022-08-29,1.3338356579174848
2022-08-30,1.3218234369217614
2022-08-31,1.3122775068956167
2022-09-01,1.3129281421211885
2022-09-02,1.30251452002149
2022-09-06,1.295332576488906
2022-09-07,1.3145240156556206
2022-09-08,1.3231041046470737
2022-09-09,1.3406180107414039
2022-09-12,1.351632745225805
2022-09-13,1.2982592825656651
2022-09-14,1.2994532602382591
2022-09-15,1.2867462149902034
2022-09-16,1.2790712993267797
2022-09-19,1.2875178181019409
2022-09-20,1.2712041901752358
2022-09-21,1.252022405256518
2022-09-22,1.2419105255928358
2022-09-23,1.2183018375392587
2022-09-26,1.2031794307245725
2022-09-27,1.1976581900424983
2022-09-28,1.2243129946505333
2022-09-29,1.203596043777941
2022-09-30,1.1847636768152479
2022-10-03,1.215627893518089
2022-10-04,1.2509616008055904
2022-10-05,1.247904295885007
2022-10-06,1.235357138780126
2022-10-07,1.2066525995838593
2022-10-10,1.1969474137173233
2022-10-11,1.1911099489358188
2022-10-12,1.190699247008205
2022-10-13,1.220248699221568
2022-10-14,1.1987205982364106
2022-10-17,1.2293734006281218
2022-10-18,1.243017390701405
2022-10-19,1.2338922887854527
2022-10-20,1.2308127951094041
2022-10-21,1.2601047677477468
2022-10-24,1.2695359801910178
2022-10-25,1.289129105608794
2022-10-26,1.286337336185321
2022-10-27,1.2778071136971354
2022-10-28,1.3050481611293177
2022-10-31,1.2932401581072288
2022-11-01,1.2928235471125227
2022-11-02,1.2683005000999608
2022-11-03,1.2610829552345257
2022-11-04,1.2815935589344618
2022-11-07,1.2921574745199402
2022-11-08,1.2985780738269268
2022-11-09,1.2752142194321374
2022-11-10,1.3384552381939048
2022-11-11,1.3511429152637442
2022-11-14,1.341823127795314
2022-11-15,1.3534984452657843
2022-11-16,1.3488990406949084
2022-11-17,1.3418261727538479
2022-11-18,1.3463531131195454
2022-11-21,1.3449152579545383
2022-11-22,1.3626926521633997
2022-11-23,1.3692464769346868
2022-11-25,1.3692801844817997
2022-11-28,1.3492015736399428
2022-11-29,1.3475974225767755
2022-11-30,1.3814378705640777
2022-12-01,1.3802609005935438
2022-12-02,1.3771705053203804
2022-12-05,1.3517365169200717
2022-12-06,1.3311842913886034
2022-12-07,1.3315646104947652
2022-12-08,1.3428132955483276
2022-12-09,1.3323097797539092
2022-12-12,1.3507751384457114
2022-12-13,1.3648355399973626
2022-12-14,1.3602639072006366
2022-12-15,1.3280321434940998
2022-12-16,1.3143969875163448
2022-12-19,1.303198709352397
2022-12-20,1.3071943588013035
2022-12-21,1.3266907811345345
2022-12-22,1.3092864001093787
2022-12-23,1.317134909680001
2022-12-27,1.3108267582606892
2022-12-28,1.2977987975621201
2022-12-29,1.316845430324022
2022-12-30,1.314668154515644
2023-01-03,1.3175522179248773
2023-01-04,1.3259912447359419
2023-01-05,1.3126835875961442
2023-01-06,1.3406377976095056
2023-01-09,1.3387408215203707
2023-01-10,1.346120637539159
2023-01-11,1.3631457737351746
2023-01-12,1.37279597831617
2023-01-13,1.3817424987928522
2023-01-17,1.3752385660288227
2023-01-18,1.356081176855964
2023-01-19,1.3478204459493286
2023-01-20,1.3678075867792774
2023-01-23,1.3848525978002573
2023-01-24,1.3887913633874618
2023-01-25,1.386558006166364
2023-01-26,1.3989823982012188
2023-01-27,1.400204466936405
2023-01-30,1.383789093015872
2023-01-31,1.39775436727391
2023-02-01,1.4081401561633622
2023-02-02,1.4293419888088261
2023-02-03,1.4149344580973118
2023-02-06,1.4115692958095363
2023-02-07,1.4252273080532682
2023-02-08,1.412438401798564
2023-02-09,1.3967631166173342
2023-02-10,1.4006512201135957
2023-02-13,1.4149115996980424
2023-02-14,1.4151225364562154
2023-02-15,1.4161606221283494
2023-02-16,1.397112578083977
2023-02-17,1.395250325094988
2023-02-21,1.3690951679693737
2023-02-22,1.3657558964331968
2023-02-23,1.3750132701985702
2023-02-24,1.366534686134951
2023-02-27,1.3674721151520561
2023-02-28,1.364108262491804
2023-03-01,1.356479374574626
2023-03-02,1.3650587520509574
2023-03-03,1.3879861775348252
2023-03-06,1.3892404747773266
2023-03-07,1.368190378124847
2023-03-08,1.3681558701180931
2023-03-09,1.3413556479732016
2023-03-10,1.3296225160214914
2023-03-13,1.3238987589461269
2023-03-14,1.3440695770671496
2023-03-15,1.3347826127763804
2023-03-16,1.3531524320169488
2023-03-17,1.3394080390112977
2023-03-20,1.3504070227025544
2023-03-21,1.3666305522824265
2023-03-22,1.3474798041586438
2023-03-23,1.3504667422453047
2023-03-24,1.353917289774663
2023-03-27,1.3609566880668542
2023-03-28,1.357833085146841
2023-03-29,1.3729563697298715
2023-03-30,1.3785956283272807
2023-03-31,1.3968978410427426
2023-04-03,1.4081741445972489
2023-04-04,1.402523454367167
2023-04-05,1.4012962084797447
2023-04-06,1.404953519106839
2023-04-10,1.4082235851708846
2023-04-11,1.410963597560492
2023-04-12,1.4061103071844026
2023-04-13,1.42144565336393
2023-04-14,1.4244819388861834
2023-04-17,1.4291430051568637
2023-04-18,1.432527407431609
2023-04-19,1.4301996676946445
2023-04-20,1.4251926414061877
2023-04-21,1.4256661274094964
2023-04-24,1.4306028240232505
2023-04-25,1.4119805842019932
2023-04-26,1.4010210974160453
2023-04-27,1.425343852888219
2023-04-28,1.434864459558802
2023-05-01,1.432035722856424
2023-05-02,1.4191903954155127
2023-05-03,1.4096598482171785
2023-05-04,1.3949999338104906
2023-05-05,1.4167526207161059
2023-05-08,1.4187252397924335
2023-05-09,1.41414390419723
2023-05-10,1.4187631014158766
2023-05-11,1.4114061749395463
2023-05-12,1.4084960622621039
2023-05-15,1.4121801753786964
2023-05-16,1.4008487118109638
2023-05-17,1.4201308586127375
2023-05-18,1.4272766952613032
2023-05-19,1.4220175393587768
2023-05-22,1.4200040078317542
2023-05-23,1.4134954888750957
2023-05-24,1.4050405307592413
2023-05-25,1.416300928778838
2023-05-26,1.4312614470960523
2023-05-30,1.4304643414238938
2023-05-31,1.4225059980097154
2023-06-01,1.4331339587471439
2023-06-02,1.4551427304264297
2023-06-05,1.4525202645983737
2023-06-06,1.4579701922251003
2023-06-07,1.4588659849689696
2023-06-08,1.4668151644360534
2023-06-09,1.4654137907420903
2023-06-12,1.4764348461682657
2023-06-13,1.4857765788525295
2023-06-14,1.4853347530528112
2023-06-15,1.499997721822086
2023-06-16,1.4934928463043053
2023-06-20,1.4822793886898848
2023-06-21,1.478757256681178
2023-06-22,1.4747218638598192
2023-06-23,1.46530716514543
2023-06-26,1.4621315785602786
2023-06-27,1.472362719569344
2023-06-28,1.4693029027339646
2023-06-29,1.4770610819302463
2023-06-30,1.4900530266780558
2023-07-03,1.490948898999635
2023-07-05,1.486187819838405
2023-07-06,1.467083490233854
2023-07-07,1.4635056034340947
2023-07-10,1.4656134575043323
