date,ic,hit,daily_return,drawdown
2020-01-02,-0.2624633431085044,0.1,-0.010286152033317482,0.0
2020-01-03,0.29728739002932547,0.6,0.0031913912930724795,0.0
2020-01-06,0.3082844574780058,0.4,-0.0026010630625429836,-0.00260106306254293
2020-01-07,0.09457478005865103,0.7,0.0044761549229760085,0.0
2020-01-08,0.1224340175953079,0.75,0.005373244186806946,0.0
2020-01-09,0.016495601173020527,0.35,-0.0023140188088260245,-0.0023140188088259794
2020-01-10,-0.01722873900293255,0.65,0.005825466904079419,0.0
2020-01-13,-0.16165689149560114,0.45,-0.002160663823927018,-0.0021606638239269893
2020-01-14,-0.05535190615835778,0.55,0.002081122699550786,-8.403773090637223e-05
2020-01-15,0.2313049853372434,0.9,0.009242631262391672,0.0
2020-01-16,0.09494134897360704,0.55,0.001276218084941222,0.0
2020-01-17,0.31524926686217003,0.6,0.0013264217437476604,0.0
2020-01-21,-0.24743401759530786,0.35,-0.0010763413692800208,-0.0010763413692799206
2020-01-22,-0.2969208211143695,0.45,0.001027023284598639,-5.042351232975584e-05
2020-01-23,-0.32368035190615835,0.15,-0.008366759550864872,-0.008416761181791244
2020-01-24,-0.46114369501466274,0.15,-0.01615150817050775,-0.024432325965301982
2020-01-27,0.45344574780058644,0.95,0.009503801359404245,-0.015160724578620277
2020-01-28,0.3280791788856305,0.45,0.0003049419335160579,-0.014860405785770636
2020-01-29,0.08944281524926685,0.65,-0.0006945944605494139,-0.015544678290779768
2020-01-30,-0.20564516129032256,0.2,-0.011413377246485428,-0.026780638259757183
2020-01-31,0.14662756598240467,0.55,0.0058983469966741985,-0.02104025276033139
2020-02-03,0.0219941348973607,0.8,0.013771497671169072,-0.007558510881051972
2020-02-04,-0.07881231671554251,0.75,0.012809030414272064,0.0
2020-02-05,0.3834310850439882,0.7,0.0021716758709484432,0.0
2020-02-06,-0.43438416422287385,0.3,-0.0053214003961575725,-0.005321400396157583
2020-02-07,0.219208211143695,0.7,0.007812126127840725,0.0
2020-02-10,0.1535923753665689,0.65,-0.0011420679361363974,-0.0011420679361363595
2020-02-11,0.07478005865102638,0.75,0.007288044251109427,0.0
2020-02-12,-0.4208211143695014,0.2,-0.0004575380609281832,-0.0004575380609281865
2020-02-13,0.014662756598240468,0.6,0.0035250185586202694,0.0
2020-02-14,-0.09860703812316715,0.45,-0.0011899634644651036,-0.0011899634644650936
2020-02-18,-0.38782991202346034,0.4,0.005878801595655042,0.0
2020-02-19,-0.22104105571847504,0.45,-0.004610040610253764,-0.004610040610253607
2020-02-20,-0.3577712609970674,0.3,-0.007161562266271748,-0.011738587783645116
2020-02-21,-0.3944281524926686,0.05,-0.03597523347846055,-0.04729152282588156
2020-02-24,-0.09310850439882698,0.0,-0.030208543884494222,-0.07607145866772569
2020-02-25,0.2657624633431085,0.5,-0.0011400554101431007,-0.07712478839985704
2020-02-26,-0.564882697947214,0.0,-0.04485392629806212,-0.11851936512327832
2020-02-27,0.376099706744868,0.35,-0.010233117130091401,-0.12753965970787906
2020-02-28,0.17082111436950145,1.0,0.04263326391894661,-0.09034382776139116
2020-03-02,0.05718475073313783,0.2,-0.022675969519711937,-0.1109711633964916
2020-03-03,0.13636363636363635,1.0,0.03220412469478009,-0.0823407678852568
2020-03-04,-0.1191348973607038,0.15,-0.0338236564815259,-0.11337935851940661
2020-03-05,-0.2958211143695014,0.2,-0.016768519748274334,-0.12824667425530167
2020-03-06,-0.3720674486803519,0.0,-0.0743293794025688,-0.19304355795003048
2020-03-09,0.4358504398826979,1.0,0.05445881674395196,-0.14909766495207977
2020-03-10,0.2745601173020527,0.0,-0.05073761653258919,-0.19227042133442585
2020-03-11,-0.3958944281524926,0.0,-0.10000178223175706,-0.2730448187622895
2020-03-12,0.2100439882697947,1.0,0.10952383102012585,-0.19342590233320556
2020-03-13,-0.07294721407624633,0.1,-0.1301070517298243,-0.29836688018227553
2020-03-16,0.2591642228739003,0.85,0.05568866496302316,-0.2592938684457855
2020-03-17,-0.6198680351906157,0.05,-0.05156772543246395,-0.2974903988639157
2020-03-18,0.6125366568914955,0.85,0.02300863100052495,-0.28132661467704967
2020-03-19,-0.14186217008797652,0.1,-0.044083226682083504,-0.31300805643262164
2020-03-20,-0.34017595307917886,0.15,-0.029415568234195444,-0.3332163148249704
2020-03-23,0.6469941348973607,1.0,0.12870588249719248,-0.2473973321897881
2020-03-24,0.564882697947214,0.85,0.018528461606927022,-0.23345276255399572
2020-03-25,0.47140762463343105,1.0,0.07014905281958381,-0.17968019990568984
2020-03-26,-0.4974340175953078,0.05,-0.03565669011301688,-0.20893008881122455
2020-03-27,-0.1004398826979472,0.95,0.031946049267077545,-0.18365853045468528
2020-03-30,-0.2379032258064516,0.2,-0.020310202154834086,-0.2002385907285249
2020-03-31,-0.37976539589442815,0.0,-0.055439406586432045,-0.2445768886692642
2020-04-01,0.00659824046920821,0.9,0.029423523433739735,-0.22234967905063574
2020-04-02,-0.6165689149560116,0.0,-0.029102310623371253,-0.24498110024726838
2020-04-03,0.33284457478005863,1.0,0.07905706835164839,-0.18529151948273026
2020-04-06,0.3944281524926686,0.7,0.0061629796600997265,-0.1802704876883916
2020-04-07,0.3940615835777126,0.9,0.04236906940336795,-0.14553931108927198
2020-04-08,0.28629032258064513,0.75,0.03009746690490747,-0.1198222087832369
2020-04-09,-0.3354105571847507,0.2,-0.01636984509085428,-0.1342305828778656
