decision_rank,run_tag,model_name,edge_type,rebalance_freq,portfolio_sharpe_annualized,portfolio_annualized_return,portfolio_max_drawdown,prediction_rank_ic,portfolio_turnover,portfolio_final_value,test_final_value,delta_final_value_vs_test_bh,ratio_final_value_vs_test_bh,delta_annualized_return_vs_test_bh,test_start_date,test_end_date
1,graphlasso_linear_retune_medium,graphlasso_linear,graphlasso,5,0.602923245858214,0.11711250581207601,-0.357221223063237,0.006435047221727001,0.135987261146496,1.720628900385555,4.09264608296267,-2.372017182577115,0.42041966627614924,-0.2099411745001062,2020-01-02,2024-12-27
2,graphlasso_linear_retune_medium,graphlasso_linear,graphlasso,1,0.415966338140386,0.07203084071039201,-0.32232673502708303,0.006435047221727001,0.555095541401273,1.401273809829456,4.09264608296267,-2.691372273133214,0.342388220584926,-0.2550228396017902,2020-01-02,2024-12-27
