,value
2020-01-02,0.9957088672309224
2020-01-03,0.9989365655735836
2020-01-06,0.9942960450388884
2020-01-07,0.999489666318889
2020-01-08,1.0021079412928
2020-01-09,1.0002124062492257
2020-01-10,1.002355401664883
2020-01-13,1.001100055389212
2020-01-14,1.003279336664657
2020-01-15,1.0101153045000042
2020-01-16,1.0105467676653226
2020-01-17,1.0077766770465952
2020-01-21,1.0053456752492766
2020-01-22,1.0039723689598277
2020-01-23,0.9932708417276555
2020-01-24,0.9769666909305825
2020-01-27,0.9872964749738402
2020-01-28,0.9858907496400179
2020-01-29,0.9891164664924743
2020-01-30,0.9739540546776672
2020-01-31,0.984413045659908
2020-02-03,0.9916866846028719
2020-02-04,1.004119852414814
2020-02-05,1.0060572196066317
2020-02-06,1.0016631246436967
2020-02-07,1.0044751486917158
2020-02-10,1.004064852747775
2020-02-11,1.0094955433689303
2020-02-12,1.009167770377899
2020-02-13,1.0074071341356907
2020-02-14,1.000907514139661
2020-02-18,1.0049462080752423
2020-02-19,1.0036213507343132
2020-02-20,0.9934551816233107
2020-02-21,0.9550184858108545
2020-02-24,0.9309086706788702
2020-02-25,0.92971560782163
2020-02-26,0.8863666623227241
2020-02-27,0.8837161908820298
2020-02-28,0.9262987010940286
2020-03-02,0.9029633154741769
2020-03-03,0.9308248703249248
2020-03-04,0.9023218242269208
2020-03-05,0.8886976406969125
2020-03-06,0.8129713917232435
2020-03-09,0.8592131421266117
2020-03-10,0.8200990565040649
2020-03-11,0.7396380959499091
2020-03-12,0.818840837496599
2020-03-13,0.7405342179229888
2020-03-16,0.7795645039658562
2020-03-17,0.7261762720592897
2020-03-18,0.7415256134999219
2020-03-19,0.7156128411367502
2020-03-20,0.6955153784167365
2020-03-23,0.7834010174053844
2020-03-24,0.7907645678948789
2020-03-25,0.8300223883488802
2020-03-26,0.8019633791768689
2020-03-27,0.8284407734263223
2020-03-30,0.8195699408793131
2020-03-31,0.7887237032111863
2020-04-01,0.806691769217043
2020-04-02,0.7948187624724213
2020-04-03,0.8459285533345355
2020-04-06,0.8430944213077068
2020-04-07,0.8624338501363679
2020-04-08,0.8798337597361044
2020-04-09,0.8740799963684953
2020-04-13,0.8974075304062163
2020-04-14,0.882124613646574
2020-04-15,0.8764217768994844
2020-04-16,0.9101556655139376
2020-04-17,0.8956654041123777
2020-04-20,0.873895706969045
2020-04-21,0.8955747807316288
2020-04-22,0.8950208923826106
2020-04-23,0.9066087977848972
2020-04-24,0.9154328117609084
2020-04-27,0.9114498067196917
2020-04-28,0.9265402710818392
2020-04-29,0.9207089211822469
2020-04-30,0.9018666226724164
2020-05-01,0.9047878061322765
2020-05-04,0.9102609255699012
2020-05-05,0.9031333570612035
2020-05-06,0.9086062241750139
2020-05-07,0.9200855820536504
2020-05-08,0.9149409724092238
2020-05-11,0.9015691099312412
2020-05-12,0.8910501819758904
2020-05-13,0.8994778588656729
2020-05-14,0.9039838264096751
2020-05-15,0.9286865115043647
2020-05-18,0.9236463606974178
2020-05-19,0.9363369419122948
2020-05-20,0.9316149942030623
2020-05-21,0.933540130369338
2020-05-22,0.9431135882626572
2020-05-26,0.9518738742731653
2020-05-27,0.9544863533126892
2020-05-28,0.9587540904856989
2020-05-29,0.9594307888074532
2020-06-01,0.9661820680751373
2020-06-02,0.9756826515258609
2020-06-03,0.968205034862086
2020-06-04,0.9823340719090885
2020-06-05,0.98839629354613
2020-06-08,0.9910777255398745
2020-06-09,0.996206177996882
2020-06-10,0.9270097504565538
2020-06-11,0.9505321599101969
2020-06-12,0.9568430163546938
2020-06-15,0.9719225788443038
2020-06-16,0.9666846939885498
2020-06-17,0.96551634934585
2020-06-18,0.9597714652849576
2020-06-19,0.9661695075436804
2020-06-22,0.9675534274848372
2020-06-23,0.9453477775715576
2020-06-24,0.9598234596245128
2020-06-25,0.9390107838988854
2020-06-26,0.9520384651366115
2020-06-29,0.9643415924069768
2020-06-30,0.9702545379641596
2020-07-01,0.9746373368984707
2020-07-02,0.9855866904160633
2020-07-06,0.9782265907730823
2020-07-07,0.9850655394042688
2020-07-08,0.9748771981984792
2020-07-09,0.9956521849655254
2020-07-10,0.9961365300952092
2020-07-13,1.012876440014476
2020-07-14,1.0173303381279328
2020-07-15,1.0146655991678786
2020-07-16,1.0156493056742075
2020-07-17,1.021329193032404
2020-07-20,1.0374813732599146
2020-07-21,1.0427003172096112
2020-07-22,1.0334402882404394
2020-07-23,1.030375890720343
2020-07-24,1.0302288193060953
2020-07-27,1.0292440136158227
2020-07-28,1.037786582159193
2020-07-29,1.0307054506432174
2020-07-30,1.0304132609867345
2020-07-31,1.037850317859272
2020-08-03,1.0468485639091856
2020-08-04,1.0560143978029646
2020-08-05,1.0587102376734028
